Name,Date,Text,Label,Score
Pork Chopper,6/8/2021,It's the Game of Life. If you've played the board game you know roughly what to expect. It's got one really big problem though. The maps are comically short. I get it. Some mobile gamers want quick experiences. But there should be an option. A longer map and a shorter map. I've played a few games but I honestly don't think I'll be going back because it's too short to be enjoyable.,negative,0.7200700640678406
The Tony,7/18/2023,Game is grate looks awesome and you dont wait longer that a minute for a online match. And game is also cheap.,positive,0.9450280666351318
tazdevil335,1/2/2021,The game is a classic and if that's what you are looking for you may enjoy the game for 5 minutes. The game title makes the game sound like they added a ton of new features and better gameplay. However its the same exact game as the first just for more money. They even make you pay for the game and then try charging you in game purchases to get the addition maps for more money. The paid version is fun for about 5 minutes before It gets repetitive. When asking for a refund after it was denied.,positive,0.8424079418182373
pylod two,7/30/2020,"It's the same Game of Life we've come to expect and love. But this time around, there are more variables to consider, more thoughtful decisions needs to be made. Despite those changes, its still fun to play, and still simple to understand its mechanics. Overall, it has better gameplay and deserves a 5-star rating. I also love the fact that it can be played on Samsung Dex, giving me an opportunity to see and enjoy the rich 3D in-game environment on a 40 inch large screen without any lags.",positive,0.8995972871780396
Angel Smith,4/3/2022,"This game could be more fun if like someone said, there were longer boards. It does feel too short at times. But my main hangup is that this game freezes way too much. And it's not even my phone. I know ppl on other phones that it happens to. Shame but I really feel this should be free. Or at least no more than a few dollars for the whole thing (all expansion packs included).",negative,0.8266943097114563
K C,9/17/2023,"I absolutely love this game! Cool game play, great graphics, and lots of different options to choose from for your character etc. No ads while I played, which was also fantastic!!! Great job on this one 👏 👍",positive,0.989246666431427
Emily Groberski,8/9/2021,"One of my favorite Game of Life adoptions. The different boards are super neat and I love the different outfits. Totally worth it to buy the season pass. I do agree that it feels odd to charge for the base game and then make people pay for the different unlocks, but it keeps me entertained as well as something to do to pass the time with the kids while we're waiting in line or on long car rides.",positive,0.9773739576339722
Aliff Suhaimi,11/28/2020,"I bought this game during a sale for MYR 1.00. It is a good game and I really adore it. The game itself looks clean and simple. The customization is limited but sufficient. The gameplay is interesting as it really made me rethink of my life decisions. There are no bugs or crashes yet. Overall, it gets two thumbs up from me.",positive,0.9810112118721008
Hillary D.,1/2/2021,Wonderful game and beautifully illustrated. Highly recommend if you like the classic board game. The only reason I didn't give it 5 stars is that it won't let me use the 'online multi-player' because it says I don't have an internet connection when I do (wifi). I don't have an unlimited data plan so that's not an option for me... And I feel like for the price of the game it should let me connect via wifi.,positive,0.5039771199226379
Quality Girl,4/26/2021,"I would rate this a five star if they have more of a variety of characters, etc. To choose from. Otherwise this game is awesome if you really love The Game of Life. As well when I play multiplayer I can do something else and can come back one minute later and the game still plays. No buffering, no nothing. I love this.",positive,0.964773952960968
Nathan Hill,7/16/2020,Playing the single player game works really good and it is fun. I do wish to see cars from basic look then look better while progressing like in the first one. UPDATE: Multi-player works wonder. I did not try marriage in my last review nor tried to grow a family so I did not know the vehicle grows at all until last night. I would love to see more upgrading the vehicle and I want to see a vintage pack like from the first game. I really love those old vehicles in those times. Game is so smooth.,positive,0.9574970602989197
Spencer Vincent,9/11/2023,"So happy they have a ""local multiplayer"" option to hand the phone to your partner. We love it.",positive,0.9815080761909485
newleif 97,8/31/2020,"£30 season pass for a one time purchase is ridiculous. I already paid £4.99 for a game with no free trial or demo just misleading adverts instead. Its far too short. No overall reward at all so its pointless comtinuing playing when you are already loosing. You should be able to win coins and gems to spend in a shop for more outfits etc. And have a leaderboard. Needs a chat option its so boring otherwise, people take too long. Apart from that its pointless playing with no overall reward or board",negative,0.8881868124008179
Jon S,2/14/2021,"It's well done but I wish that I could unlock new outfits by just playing and unlocking them, rather than have to pay microtransactions. I'd get it if the game was free but I paid for this. Given, its just aesthetics, but its just annoying. 90 percent of the enjoyment I get out of games is unlocking things and its hard to come by with phone games. But it's a fun game, I'd reccomend it. I just wish developers took a step back from microtransactions if I have to pay for the game outright.",positive,0.4668734669685364
Daniel Ray,10/3/2022,"My family has really been enjoying this game, and we really like the fact that a Facebook account isn't required to play with each other. The only suggestion we have is that it would be nice to have the option for a longer game. Sometimes the game seems very short. Which is fine sometimes, however, a longer game would allow more time to achieve objectives such as buying a house, getting a family with children and pet (it's hard enough sometimes just getting one let alone multiple), etc.",positive,0.9070155620574951
John Dean,8/13/2020,"I would give this game 5 stars for playability but for a 4 dollar game, the amount of paid add-ons is insane. $30 for a season pass?!? Apex Legends and games alike don't charge nearly that much and add incentives to the pass. Player skins should be unlockable by player currency that could be implemented in the game but they want to charge $1 for a peg with clothes on it. I much prefer the original game of life. The only redeeming factor is that it is playable online with friends.",negative,0.5558388829231262
Erin Yell,4/6/2022,"It's fun enough, I suppose. I really wish that there were different color options for our skin aside from pink, blue, and purple. I don't like that they're indicative of gender. I like the light blue a lot, but it's sad I can't wear a dress on my wedding day. The board is the exact same no matter what expansion you choose, so it can feel a bit boring at times. Rolling high numbers is the worst because the board is so short. I wish that there were randomized maps, so its new(ish) every game.",negative,0.4615682065486908
Cruors,8/19/2020,"Not a bad game but I feel the season pass is not worth it, they need to actually change the card/job/properties to the theme too so really brings the quality up and the excitement/discovery to the board way up instead of it just being a board skin and a song mostly which only makes you feel passive about it and doesn't change the game all that much for it to be worth it, my friends were disappointed. Adding new cards to the deck would also be nice too for such a steep price tag for skins.",negative,0.831623911857605
Melissa Torres,8/9/2020,"My 7-year old and I love playing the game! The graphics are great and she loves seeing what happens when she makes different life choices. With that said: 1. We would like to see at least 4 different player tokens so there are not 4 wheels, skateboards or birds when looking at the aerial view of the game board. Once a token is selected, it can't be used by another player. 2. Is there a way to personalize the name for Player 2, 3 and 4 when there are 4 humans playing? We tried everything in the edit mode including tapping the name plate and nothing works to change the name. The names do change when they are computer players. If there is a way to change to names when in ""human"" mode, it is not intuitive. 3. As other players mentioned we do wish there was an option for a longer board. I like the short version that exists right now but when we have time for a longer game, another few routes would be great, with more house spaces, salary spaces and other perks. Does not seem to be very many house spaces, we've played many games when neither of us had more than one degree and both had zero houses. We do love the 2nd chance spots!! 4. The ""risk"" road seems boring since it's all Wheels of Fate with a few Taxes spots sandwiched in. We hate landing on a Wheel of Fate because we ALWAYS get Taxes. Also where is the reward for taking the risk? Would be nice to have a couple of very large financial gains on that street, like a $500k spot and a House Inheritance or something. How about a free scholarship for another degree? 5. Does it matter which spouse you choose if you go down the Marriage road? Are there advantages over one or the other? This isn't explained, unless there are no special advantages of one over another (there should be if there are not). I guess same thought on kids, are there advantages to having kids? If yes, what are they? 6. I would like to be able to pay back debt when I get paid my salary, that would be a nice ""pause"" option when cruising over a paycheck collection space. 7. It's nice having two career choices after completing an education purchase but we always take the higher paying job, why would we choose the other one? THANK YOU FOR THE AWESOME GAME!!! Melissa and Sophia",positive,0.8953224420547485
Alex Wawroski,2/15/2022,"A whole lot of fun, and surprisingly charming art and animation! I don't recommend the 5x speed up option because it causes freezes, but you can just minimize the number of opponents to speed things up instead.",positive,0.8526390194892883
Jessica Weaver-Kenney,2/24/2021,"It's fun and the new additions are interesting but it feels like I miss out on a lot of life events. I played 2 games and both times I never got to have kids or pets. I also don't like how buying a house isn't guaranteed either. Are my spouse and I just living in our car?? I just remember in the first mobile Life game and in the boardgame, I got to experience more. I think this one focuses too much on education and careers, which is ok, but there are so many other aspects of life.",negative,0.7494714856147766
Christine Wagner,6/18/2021,Fun and addictive. All the tradition game with a few more surprises. All the different options for cars and outfits are awesome. Also i love how it doesnt just give the traditional male and female options. There is a 3rd option that is both. For marriage the game gives an option to wear a suit with a veil. Very cool game. I love that I can coop with my family and friends or even play up to four characters on the same device. Very very cool ;),positive,0.9796535968780518
Nell Wils,3/26/2023,"It's more modern and better graphics and more options than the first digital Game of Life. Definately love it. Go ahead get it and see if you like it too. That's how much I like it... Gonna do a small little advertising for them... How I get like a little gift for that... Hint, hint. 😁",positive,0.9773197174072266
Jennifer Matte,4/5/2021,Fun and no in your face adds. I got this game so I would have something to play with mom as we sit together and it works out perfectly for that we use pass and play. The dlc maps have different careers which is fun . I felt it was a worthy investment for the bit of variety it adds though every map is the same (probably for online compatibility),positive,0.9457871317863464
Tyson Gibson,4/16/2023,"Lots of fun, great graphics and nice add ons. Like that I can make choices. One minor complaint: some players are manipulating the spinner which is irritating. Seems like that could be fixed. Otherwise great game!",positive,0.9220185875892639
Cael Schipper,3/12/2023,"It is an awesome game with so many maps. Just one thing, I wish they would update and add more content, and change up the map. I know they have different maps, I just wish they had a different route than the single route all the maps have",positive,0.9301837086677551
Makayla Garcia,2/23/2021,I really like this game. Can you put more colors and clothes and hair for free. So we can get them with the books and hearts and pigs. Or getting more stuff with them. My daughter and I play together. We got the three roads to play on and we enjoyed the game a lot. But it should be more free stuff and more roads also to play on. We haven't play together like this for a long time. We both enjoy the game so much. But it does need the hurry up button and the smiles also. That be great to add,positive,0.9478831887245178
Eric Williams,1/7/2021,"This game is amazing! Needs a loop effect to keep playing longer until bankrupted or stop at old age. Just like the feeling of playing the actual board game without all the hassel. Great graphics n choices. Also, needs more choices to choose from.",positive,0.966836154460907
Shelley Balsley,11/30/2020,The game keeps freezing up and I have to quit and then load save game. Beyond that the game could be a little more animated with the choices. I would have rated the game a 3 or 4 if it would quit freezing though.,negative,0.8195737600326538
Samin Ali,12/25/2020,I got this game last month during a sale for 50p and I am going to explain my experience from then up to now. First of all purchasing this will only get you 1 board and 1 set of tokens if you want to get more boards and tokens you have to get them separately or in small bundles or buy the season pass which gives you access to all of their current and future boards and tokens. The gameplay is overall pretty fun with cute cinematics. The 1 thing I want is for the boards to be longer.,positive,0.517995297908783
Caitlin Reisinger,12/14/2020,"I was just playing the fantasy world version in multiplsyer online, and someone named ""BigPP"" got the ""app developer"" job from the original world IN fantasy land, it never had the right graphics when they spin, and now I can't open Google play. I've turned my phone off and on again 3 times and attempted access through settings, chrome, and other games. Google play won't load. I assume it's to prevent me from reporting this but then I left my phone alone for 5 minutes and was able to report this",negative,0.7390685081481934
Thomas Ecker,5/8/2023,"This is an interesting remake of the classic board game, but... all of the new features simply detract from the game play for me. The taxes are an interesting twist, but the personality attributes, the collectibles... They're a little much.",negative,0.7266365885734558
Sam MaC,9/19/2020,"My problem with the game is that I purchased the Fantasy board, but it didn't say that it was only for a limited time. This board cost more than the game...That was a waste of money, now if I want to play it again I'll have to repurchase it?! You all should be ashamed of yourself for ripping people off like this....Not HAPPY AT ALL!!!!! 😒 😕 😑 😐 🙄 😒",negative,0.9443814754486084
Erika Wilcox,7/16/2020,"First time playing game of life on mobile & it's a really smooth, pleasing experience. I wouls say that making the game a little more interactive in the future, like the ability to add friends, some type of leaderboards, would help keep people engaged & wanting to play long term.",positive,0.9703485369682312
Janet Chil,7/17/2020,"I love this game so far. But what I don't like that you can't save your account. I have it installed on my android and my Chromebook, I use the exact same Google Account for both games but when I started playing on my Android, everything I had saved on my Chromebook was not on my Android phone. I'm disappointed about that. Please make it so we can link accounts. Thank you!",negative,0.5340148210525513
Mrz. Renee,4/14/2021,"I absolutely love this game, it's extremely addicting! The only thing that I wish it did have, where the emojis like the first game of life. I also had the issue where when I changed new phones even though it was with my email and I purchased the season pass none of my avatars that I had earned didn't roll over not to start all over again 😔",positive,0.955485463142395
Abyss Gaming YT,3/11/2021,"The game is brilliant for family as well as the graphics are good, gameplay is good however I think the game is limited to a free to play who only brought the game. I think a good way is to have a second free environment (as the only free environment is the default) that can be unlocked by unlocking all puzzle pieces from the default map. I say this because it would spice the game up for free to play people as well as make the game more interesting.",positive,0.9610390663146973
ohwaizo,2/25/2021,"just played my first game, was GREAT. wayy better than the super old app version. fully delighted about the reboot! <3 so many things to do, so many options, new things, and STILL holds the integrity of the original boardgame. 《3 I appreciate the creators to do this! I would love a refund from the old version though.. it was unplayable .. and I have a Galaxy S10+. Again, Thank Y'all!!",positive,0.9799340963363647
Anthony Young,5/6/2023,"Good game, Nice graphics fun game, bought it on the back on mouse trap giving our small family of 3 loads of sofa fun and multiplayer fun when I'm away working. This however is a paid game with the option of a £30 upgrade....£30 for a mobile game and some extra boards. Had I of seen this I wouldn't have bought as I can't stand company's who are add on heavy and this game is a sumo wrestler when it comes to heavy. Fun to pass the time with family but expect a child asking for the upgrades.",positive,0.8309491872787476
PAL7OS G,6/23/2021,"It looks awesome, but the artificial lukk is quite suspicious. I haven't won 1st place against the computer players once. I'd rather play the actual board game nd have a real natural chance 2 win 1st place. Online is a little better, but it's still artificial lukk. Not a fan of that",negative,0.8219797015190125
David McGrath,8/25/2020,"Since the maps are smaller and we pay for add on maps, can you make it so we can play on multiple maps for a longer game? I guess I'd just like a bigger board or even add an option for a 1-6 spinner so we land on more of the board. Otherwise fun game guys keep adding to it.. I see your response, thanks",neutral,0.5146626830101013
Erin Mullin,8/19/2023,"Love the game but I can't buy $,and we have no faces,lol loved playing this Bord game as a child an still do ..thank you. Erin M",positive,0.9128090143203735
David Moore,7/19/2020,"Great so far! 2 things I would love to see is a friends list and the addition of asynchronous multiplayer. Would like to play with a friend even if we're both not immediately available. Only concern: there doesnt seem to be any kind of account sync, if I buy an IAP, what's my guarantee I dont have to buy it again when I get a new device?",positive,0.9609820246696472
Austin Ward,5/6/2023,"Although I like the game of life, it's missing the core value that the original game of life on the play store had that came out forever ago and does not feel the same. Also that game seems to last alot less than the original. Only played one game of online multiplayer and one game of single player and I already regret buying this game. Can I get a refund?",negative,0.8351821303367615
Meghan and Tyler Meszaros,11/2/2022,Good morning. I have recently purchased Game of Life vacations and cannot install it on my devices because it was removed from the play store. I would appreciate a refund. I have already tried a refund for google play refund and they have denied me. I have since purchased this version but the right thing to do would be to either refund me or you could give me a free copy of Game of Life 1 on the play store. Thx,negative,0.49989786744117737
Zera Streams,9/6/2021,"I came here from all the mad reviews to tell you the game is fine, they changed it to make it more interesting. The game isn't perfect or proven to make you feel good, it's made me bored while playing 1 game,I favor the first for it is simple. The maps on this one are very creative and it's great they listen to fans. I personally wish pets also could be turn into fairy tail creatures, bought this in 2020 came back 2021 all my stuff is there, it's just an okay game nothing more.",positive,0.6415168046951294
Allison Higgs,7/20/2020,"Very cute game! Love that you can adopt pets!! I also enjoyed the different options you can choose when landing on certain spaces. The Game of Life is my favorite board game, so nice to see a new version come out!",positive,0.9871073365211487
Maeve Teresa Mitchell,3/27/2023,A very graphics heavy and cartoon looking game. Though fun and runs or loads well. I would have been able to find this game version less time consuming if it was less interesting.,positive,0.6157625317573547
Bonnie Zellers,2/28/2021,"Good game, but I have suggestions. 1) entering my player name, using the letter ""Z"" gives an error as not a valid character. 2) While waiting on the computer's turn, the waiting banner bocks action cards and you can't read them. 3) Playing online with friends is nice IF you both can play live. I would like the option for taking turns at each other's leisure. 4) It be cool if your spouses or pets matched the world theme. E.g. adopt a dragon or a seal",neutral,0.4494917392730713
Melissa Bennett,8/10/2020,"I've always loved The Game of Life ever since I was a kid 😊 At 32, I have the board game and share the experience, fun and nostalgia with my kids ❤ When I found the first Game of Life on mobile, I HAD to have it! I loved how we could play the game anywhere, anytime and it would save our game. Then, The Game of Life 2 came out, so I pre-registered and got it as soon as it was available. I love the game and recommend to EVERYONE to get not only the mobile app, but the board game also.",positive,0.9832385778427124
M01R4H7,8/21/2020,"I'm lovin this game! First the graphics are so HD which makes the gaming experience REALLY GOOD!! Second it's so fun to play this game I can even play it with my friends! Third, I am so into fantasy genres. And seeing as how they added a fantasy world in this game is the cherry on top of it's perfection!! It's the reason that made me buy this game! The fantasy world!! Aaaaahhhh!!!~☆",positive,0.9906326532363892
Rob,10/10/2020,"Honestly kind of disappointed in this game. I know games change over the years but I really expected this to be alot more like the old game I remembered from super Nintendo. This is some sort of toddler dumbed down version that doesn't even resemble the original game play. Clearly liberally designed, it flat out says this game isn't just about money anymore. Ill stick to monopoly where the objective is more based in reality.",negative,0.8966890573501587
T R,9/6/2023,"Maps and skins cost to much, only complaint.",negative,0.8793760538101196
Lynn Siraco,9/6/2022,"I like it! Very cute characters and a ""speed-up/skip"" button if you want the game to go faster. I purchased Life Vacations and was very disappointed. This version has restored my opinion of the Game of Life games.",positive,0.9296769499778748
Seth Norvell (RobeeSeth),4/19/2021,"Pros: fun game, good graphics, able to play with friends on same device Overall it's better then the original board game Cons: small board, only one free board Very few cosmetics to start with. Yes I understand it's not required Overall 9/10 Would recommend buying",positive,0.9494575262069702
BossInvader,7/20/2020,"Bought this specifically to be able to play with the kids (Google Family Account) when a physical boardgame isn't feasible, or the wife and I are just looking for some fun childhood games to play together. It is so far better than the original Life App Game, not that it was bad, just outdated and this is a lot more 'snappy', even on our basic free phones from our cell carrier! Great job!",positive,0.8978952765464783
Jeri Sory,10/25/2020,Not worth the money. I was excited about it because I love the game of life but it's not very realistic with the characters which I don't like. And you only get one map with the purchase. Additional ones are 4.99 which is ridiculous.,negative,0.8692746162414551
Courtney Fitzgerald,8/18/2020,"Play all the time. A little laggy at points which is expected, but still a little annoying. Love the new updates especially the option to be a boy, girl, or other. Also, the kid OR PET option when you land on ""expand family""",positive,0.7924283146858215
Amber Hall,12/16/2020,It's alright. Kind of really disappointed that there is only one board theme that is free. The other's cost about $5 each. It gets boring all too quickly and I'm not paying that much just to not be entertained.,negative,0.8834949731826782
Noella Thurman,4/14/2021,"Love the board game and the mobile game. A bit of a rip off to have to pay for the game and the same amount for the world's & such. But game play is smooth, graphics are neat.",positive,0.8274140357971191
Mel,7/1/2022,Great classic game with pretty good graphics. A little different storyline which was cool along with some different options than we've seen from the game of life in the past.,positive,0.9802245497703552
Pamela Williams,3/22/2021,Love this game!!! Lots if fun short animations. Great game play. Wish there was an option to make the game longer such as a spinner wheel with numbers 1-5 and each number is two slots wide. But still love the game.,positive,0.9724172353744507
Shaun Campbell,2/6/2022,"Similar to the original but better animation, the prices at full price are similar to the original aswell, it the same game as is on Steam but at a reduced base price £3.49 Android and £9.99 PC (on limited sale of around £1.49 till 23:59 6th February), the Season Pass however at full price is the same as the PC version at around £24.99 (on limited sale of £17.49 til 23:59 6th February) and the DLC are the same full price of £5.99 each as PC. Good job I like it so I spent the money getting it.",positive,0.7761812806129456
BlueSoul •,8/17/2021,"Thanks so much to those leaving a review. Almost bought it then I looked at the reviews. I cant believe that stuff doesnt come included. It's in photos and I wish somewhere it would say those are add ons you can buy. Also the comments from the dev's are so weird. Everyone who loves the game gets a ""thanks so much, come message us with feedback"" and those who say issues and suggestions with a negative review kinda get brushed aside with the dev's replying. So weird.",positive,0.35432153940200806
Elizabeth Gerster,2/6/2021,"It's really fun with how many options you have and I love that I get to invite friends and play in real time. My only complaint is the board seems so small, I wish the games lasted longer.",positive,0.9676978588104248
Joel Prange,7/27/2020,"I love that there is more strategy now. The first version was mindless: go to college, family route, get lucky. Now you actually have to make choices on what to persue. But (and i think im in the minority here so im fine with it) i wish games were longer, like the first version.",positive,0.6852612495422363
Andrea Frances Taylor,8/14/2022,"Better than the first GOL! I can't see the avatar or pictures to small n busy on the GOL1 app, playable but graphics and games are stressful I think ... this game has no mini games either just life decisions n spin wheel deciders ... More child friendly which suits this 47 year old just fine 🤭 enjoy",positive,0.920632004737854
G M,7/31/2020,This is fun and charming. I like this updated version a lot. I'd give it five stars if it didn't always say 'unable to connect to the store'... I'm trying to give you my money to have an outfit for my little gamepiece and you don't even want it...,positive,0.7796803116798401
Samuel Ruiz,4/16/2022,It a great game but sometime my purchases don't apear for example I have bought the maps age of giants and lunar age some times one is playable and the other is not and it tells me that I need to repurchase the map. When I have bought both.,negative,0.5932015776634216
Jordan M,2/12/2021,"I'm 36 and have never plaid Game of Life before and it's so much fun! The graphics are great and fun, and it's easy to navigate. I hope the developer makes more games. I'm loving everything they come up with.",positive,0.986312210559845
Krys W,11/9/2020,"Booooooo! I purchased this game for what? This should have been a free game. There's nothing special about this game for it to cost. There's free games with better graphics, better game play, better every thing. But that's my bad for thinking I was going to get more out of this because I paid for it. And to add insult to injury, they provide a generic response to the other reviews about their pricing that never addresses the complaint. Don't waste your money here.",negative,0.8806906938552856
GR3G J0N0,7/18/2020,"It's an entertaining game, it's not exactly making full use of its potential though. I was hoping the update would have resulted in it being a better educational tool for my teenage boys. It does a good job of making the choices availible fun and provoking some thought... But there's so much more it could do!",positive,0.42871981859207153
Chelsea Cooper,7/17/2020,"It is a very fun addition to Life, the original game. There are definitely more advances with marriages, colleges, fate, and even owning two homes! Great Job! Now I wish there was a physical board game like this one!",positive,0.982987642288208
NATASHA S BATHGATE,8/22/2020,"Brilliant game to play for all ages. Easy to understand the importance of the game. There their's no competition, just great fun. I like the colour and the grafic.",positive,0.9839760065078735
Emily,7/22/2020,Wonderful game I like how the changed the game and the game is very inclusive allowing purple option opposed the original pink vs blue. Also allow pets or children doesn't force you to have children. Very affordable and enjoyable. I have always enjoyed The Game of Life and will continue to.,positive,0.9695686101913452
Clearly Wise,6/5/2022,Really thought you got more than one board to play on for the price. I get more enjoyment from free games. Don't waste your money on the graphics not worth it!,negative,0.4576069414615631
