Name,Date,Text,Label,Score
Christian Heard,11/27/2023,"Nostalgia. Love the game, never played the board game, so not sure if it's improved much 🤣",positive,0.7840931415557861
Hunter Collins,9/11/2023,"It sucks donkey sausage! It's short, it have very few careers, and no options to change the game play style. Very disappointed. Shame on Hasbro",negative,0.9576933979988098
Heaven Dillehay,11/21/2023,I love this game so much it's so much fun no ads no anything only part on the game and so realistic of the actual game,positive,0.980527400970459
Dr Chocolate,7/25/2020,"Honestly not a bad game, I think they made some improvements that is a step in the right path. The only thing that is holding me back from giving 5 stars is that I wish the skip button isn't just 5 times speed and normal speed, 5 times is too fast to see anything, but normal is too slow and boring. Other than that, is game is awsome and I would recommend it.",positive,0.5474157929420471
Rob Cowden,10/28/2020,"Much better development, with it going along the old classic game. Like the path scenarios, but just as I was getting into it, it ended. Feel it should have been a longer running path. If you took the board length of the first version with the play format of the new version, you'll be definitely getting there. Update: After a few plays, have a couple of thoughts. Having children only gives you hearts, why no cash bonus at the retirement? The game ends should end on the round not a person.",positive,0.8117420673370361
Lucy,7/25/2023,Even though the game cost money there are still micro transactions in order to play different maps since you're only given 1 free map. Fun game but pretty expensive for a game that's supposed to be fun,neutral,0.4534812271595001
Kaboa Yang,6/29/2023,"Super fun game. Down fall you gotta buy each world but it's not too bad. It's fun seeing what the other worlds have for clothes, vehicles, jobs etc.",positive,0.9376730918884277
Gabriela Leon,8/14/2023,"I think it is really good and fun but some details have been left out of the original game, like the family points dont count, and it feels shorter",positive,0.5489870309829712
Kailey Kirkwood,6/12/2023,Fun game just wish the other boards were cheaper than 4.99 I feel like they should be more like 1.99 than more people would probably buy them other than that alot of fun I love how they have an online option,positive,0.9213358163833618
Branson Pappageorge,11/17/2023,"Could be a little longer but it's fun, especially with friends.",positive,0.9665558934211731
Emily Buerger,3/30/2022,"I like the game, I like the options, just wish there were more options. Like more kids and houses, being able to choose a longer board vs the shorter boards. I like the collectibles, just wish there were more themes and collectibles to unlock. also wish that some of the options were more spaced out like being able to have kids and houses, not having to pick between one or the other. Would also be cool to see spouses get jobs. Would love to see some more of these options added!",positive,0.8990120887756348
Monkey Mallow (Monkimallow),1/24/2021,I own the first one on the computer as well and while I really enjoy the unlockables aspect and some of the other mechanics... we no longer get money for action cards collected or children. And of course the two mini-games are no where to be seen in this version of the game. I really enjoy the van mini-game and the 10 meter run one from the first one and think they would fit here too over just doing spins for the highest number. (It gets a bit boring after a while.),neutral,0.43990904092788696
MacKenzie Tumak,5/5/2023,"Board is short, repetitive, and overall it's boring. I loved the computer disc version of this game once upon a time, but this seems so short and low effort. There are a ton of extra things you have to pay for, and they want $60 for the whole bundle. This wasn't even worth the $6, definitely wouldn't waste any more money.",negative,0.9300146102905273
Elizabeth Pringle,8/18/2020,"This version is so much better than the original! Theres much more freedom in how you play, so you're not really 'required' to get married and have children to win. It's more about the experiences you gather, so I won by staying single, buying my own apartment and adopting a cat and dog while studying for a masters degree! It feels more satisfying, so I started playing making my own choices, instead of tactically deciding how I can get more stuff!",positive,0.9373134970664978
Bekka Babcock,7/20/2020,Price was decent. I like the puzzle pieces but I see the same cards and jobs over and over so that tells me there isn't a lot of different choices or options with action cards or jobs. I like you can speed up other players turns when playing solo and I like the fairytale land but the price for that was ridiculous. Hopefully they make this game a lot more different than the 1st.,positive,0.6707150936126709
May Luurt,7/1/2023,"I love this game, there may not be many options and types of jobs and choices but it can still be a blast. Nothing else to say...",positive,0.9707152843475342
Ryan Garner,10/1/2020,"Fun game to kill time, you can play solo vs Ai, online vs other people, or with a friend or three locally by just passing the phone or whatever back and forth. There are unlockable items from completing milestones that you can use to customize your little guy. Only knock I have on the game is that you cannot play on new maps without buying them, would be cool to have a way to unlock those for free somehow",positive,0.8717182874679565
Sierra,11/28/2020,"Got this during a sale and definitely am having fun with it! Games have a decent amount of time, you can play with AIs instead of having to play online with other people, and it seems well balanced so far. Will update if that changes! Only reason for 4 instead of 5 stars is that in game purchases are extremely expensive. I saw a couple that are more than the game at full price! Definitely tone that down some. Maybe less for the different versions & have another pay option for different costumes?",positive,0.9595343470573425
Jesse,4/1/2021,"The game itself is super awesome and addictive, although the Season Pass price is absolutely insane! €20 for cosmetics, nuh, uh! The MAX I would pay is probably €10. I will give this game 5 stars if they lower the price. | Edit: After playing the game some more I noticed that they didn't include all of the fun mini games from the previous version, kinda dissapointing... | Edit 2: Currently there is a special for the Season Pass and they're advertising it at 50% off when it's the SAME PRICE!",positive,0.9529728293418884
AKHIL GOYAL,4/17/2023,"This game is fun when you play for the first time but as you play again and again it gets really boring. It is a 4 player board game but you have to wait for a looooooong time before your turn and it really sucks. This game is just so easy I can say even a 5 yr old child can win every single time if he knows what to do. There are just too less variables in this game, it makes winning too easy. Its like you just have to choose same path again and again. I just feel like waste of money.",negative,0.8064712285995483
Ryan Garvin,12/17/2021,"It's definitely not the best version of life but it's the best you can get on your phone. They really need to add an option to limit the rolls from 1-5, 1-6 or something less than 10. The board is so short and the games go so fast. There's never a chance to do anything. Being able to buy a house is so so rare because you are constantly skipping over all the opportunities. Same goes for most other things, you're lucky if you get to do anything interesting in the game.",negative,0.7435104250907898
Anthony D,9/28/2020,Game can be fun. Too short of a board as far as game play. It's upsetting to pay for it only to open it up and find there is another board completely hidden behind a pay wall that's more expensive than the game itself..?..cosmetics are a little pricey for what you get too in my opinion. Otherwise than that I've enjoyed what I've played,negative,0.659576952457428
PhsycoRobloxian,2/26/2021,"YESSS this game is soo good. It basically really really fun and even when you don't win, you get some good collectibles along the way to customise yourself. I am like, about 40 collectibles now. I just need 8 more to maximize it and maybe I can buy the other maps to get some pretty new collectibles for my character design. Thank you so much and I hope you guys update regularly!! 💖🎉",positive,0.9829573035240173
K C,9/17/2023,"I absolutely love this game! Cool game play, great graphics, and lots of different options to choose from for your character etc. No ads while I played, which was also fantastic!!! Great job on this one 👏 👍",positive,0.989246666431427
Quality Girl,4/26/2021,"I would rate this a five star if they have more of a variety of characters, etc. To choose from. Otherwise this game is awesome if you really love The Game of Life. As well when I play multiplayer I can do something else and can come back one minute later and the game still plays. No buffering, no nothing. I love this.",positive,0.964773952960968
Spencer Vincent,9/11/2023,"So happy they have a ""local multiplayer"" option to hand the phone to your partner. We love it.",positive,0.9815080761909485
k b,10/10/2020,"It's a fun game for killing time or spending time with your kids, but they have been promising new worlds since it came out. I've bought the season pass, I'm looking for more boards to keep my interest. Haven't opened the app in over a month because it is lacking anything new, and certainly lacking what I've paid for.",positive,0.5280200242996216
David Askew,8/9/2020,"It's a fun game and I enjoy playing it. I was expecting more options and opportunities within the game to build up points (making it more real life). I actually think each game is too quick - its a shame there is not different options for game lengths. Also, not many people seem to use the online game facility - I often just get pitted against 2/3 automated players.",positive,0.9057603478431702
Data Lore,7/19/2020,"The game is cute and interesting, but the progression is very short and linear. There isn't a lot of variety between each game and not picking college and the investing route just doesn't give you any true lasting rewards. The little extra points you collect aren't worth much and don't reward you for not taking the money routes. Overall the replayability of these very short matches is basically nonexistent. Fun for about an hour and then that's about it. Also it gets old to have repeat the 5x",negative,0.8220521211624146
Benjamin Taylor,2/21/2022,"At it's current state, it's not very great. The games are way way too short and fast paced. There were often games where I would never get a house or kids. I would really appreciate a feature to have longer more in depth games. This is a sequel after all and I think a longer game/ longer board would be an incredible way to build upon the first game. Like I hated rolling an 8-10 because rolling those high numbers means skipping entire sections of the game.",negative,0.8770780563354492
Sumitra Limbu,12/15/2020,"Very disappointed with the purchase. I was expecting more and thought there would be some perks or something new but I have to purchase and spend another $4/$5 for something new. That doesn't make sense. As fun as this is, the novelty runs off once you reach the end and its the same thing over again so if I paid $4 just for the stimulation and ads-free, it was not worth it.",negative,0.8630903363227844
Cruors,8/19/2020,"Not a bad game but I feel the season pass is not worth it, they need to actually change the card/job/properties to the theme too so really brings the quality up and the excitement/discovery to the board way up instead of it just being a board skin and a song mostly which only makes you feel passive about it and doesn't change the game all that much for it to be worth it, my friends were disappointed. Adding new cards to the deck would also be nice too for such a steep price tag for skins.",negative,0.831623911857605
A MEL,11/28/2020,"So many users mentioned a constant crash while playing the game. I investigated the claim. The app tries, without explicit consent from the user, to RECORD audio from the phone. Having Android 10, mic permissions have to be given explicitly and the app didn't ask for them, so it crashed. If you're facing a crash issue, go the app setting (Android App Setting) and give it mic permission, if you are okay being recorded by a game app. Personally, I'm uninstalling and getting refund. Very Shady.",negative,0.7465402483940125
Shanice Benjamin,9/21/2020,Overall the game is fun. My only hangup (and I'm not sure if others are experiencing this as well) is the lagging at the beginning and end of the game. When choosing the game order and when tallying up the money and what not. It's actually pretty annoying.,negative,0.6264792084693909
Jack Peters,4/20/2023,"The game is pretty fun however the description and images imply that other worlds are included. Instead you need to pay extra, a lot extra, in order to be able to play on these worlds. Of course the developer just provides this typical response about how it's normal to pay more for things... False advertising might be normal but it's against the law.",negative,0.507623016834259
Chris Faulk,3/23/2023,I will agree with other reviews that the game mechanics are not at all random or fair. CPU very often gets high number spin or lands on the perfect spot or gets max value for house sale OR high salary OR lands on their own lucky number multiple times in a row. I just played and spun 3 or under 7 times in a row. I actually used to win games but have been 4th place (I do know how to place this game) the last several times I've played. I haven't also landed on a family space in the last 10 rounds.,neutral,0.556143045425415
MTFBWM,7/25/2021,"Very fun game, just wish the aesthetics of the game would change according to the set used (for example: move with swimming, jet-ski or surfing effects when using the seaside theme instead of just driving along on the same track). Otherwise a great game.",positive,0.8771455883979797
Jessica Sunderland,9/1/2020,"Lost all progress when I had to reinstall the game. I ended up needing to factory rest my phone thought since I bought the game it would be backed up on my Google account. Turns out I lost all my progress, didn't have to buy it again. I have to start over and I had 3 goals left.",negative,0.7594757080078125
Static Syndic8,7/16/2020,"I absolutely love this sequel! I really loved the original but this one is like 10x better! I would ask for 3 things though: 1) for purchases to be *slightly* cheaper 2) the ability to change your friends names in pass and play 3) and finally, the feature of kicking a player in online multiplayer if they are afk and replace them with a robot Besides that I love to see this game grow! <3",positive,0.978425145149231
Kersten Bartelt,3/22/2022,I like the game pretty well but had bought a single map expansion then the season pass to get them all. A few days later I got the season pass refunded and lost access to all the extra maps. Not happy and not sure who to reach out to about it.,negative,0.6899446845054626
Josh Choppin,4/12/2021,"You have to pay for everything. Not just the initial game, but everything else too. Plus the challenges aren't challenges. Grow your family 30 times isn't a challenge. It just takes away your choices and makes you wait for luck of the spinner. Win a 4 player online match is a challenge.",negative,0.6308145523071289
Jennifer Matte,4/5/2021,Fun and no in your face adds. I got this game so I would have something to play with mom as we sit together and it works out perfectly for that we use pass and play. The dlc maps have different careers which is fun . I felt it was a worthy investment for the bit of variety it adds though every map is the same (probably for online compatibility),positive,0.9457871317863464
Bianca,9/9/2020,I live the board game and I was enjoying this version but I uninstalled it due to the fact that it seems like some people are able to cheat. I've played several games where other players have been able to spin multiple times to get a preferable number. The final straw was when it was my turn and the wheel spun before I touched it then landing on someone's lucky number but I was still able to spin to get another number.,negative,0.6768187284469604
jessica caves,7/15/2020,"After pointing out a few issues and the prompt and useful response of the developers I have changed my score to 5 stars. This is a brilliant family game that is easy to use, and with the different game modes (single, pass the phone and online) there is a way to play for everyone. I love the diversity and the fact this classic game has been brought into the 21st century to be more inclusive. Well done team 😀",positive,0.9538216590881348
Shannon Sihtam,4/10/2021,Its not too bad but as many others mentioned you are paying for the original one only. They charge for everything else. I also think its a bit short. I think they should have options for longer or shorter games and more than 4 people. I also agree there's a lot of repetition so I would like to see a bit more diversity in the content.,negative,0.6366464495658875
Kellie Walker,11/9/2020,It's fun but the options are limited and there are more modes within the game you have to pay more for. It shouldn't be that hard to make more career options or something? Also constantly crashes and says there is no internet when there is.,negative,0.7404451370239258
Cael Schipper,3/12/2023,"It is an awesome game with so many maps. Just one thing, I wish they would update and add more content, and change up the map. I know they have different maps, I just wish they had a different route than the single route all the maps have",positive,0.9301837086677551
Chevyguy,9/9/2020,The game for the most part is good. But when playing multiplayer on either android or ios it has a tendency to either crash or freeze. It is a little frustrating. Hopefully that can be fixed soon.,negative,0.4502795338630676
Matrix -Mega,4/20/2022,This game is fun but there is actually no system that times out players when they go afk for large amounts of time. There has to be a system that will kick the player after like 2 minutes of inactivity. Or a timer because this problem is so terrible people will go afk on purpose because they are losing and they game is close to the end. Everytime I play just last game someone went afk for over 10 minutes near the end I screen recorded about 1 minute. THe problem is so bad I can only give it a 1⭐,negative,0.8501908779144287
Megan Anderson,4/27/2022,Too short. Anyone else having issues at the end of the game where it doesn't break down the totals? It just stands there and doesn't do anything at times... have to reset the game too often. I had this problem with the first version too sometimes... this should be fixed by now...,negative,0.8596943020820618
Blakie Boy,11/29/2020,"The game is Overall Fun,exciting and entertaining.I had A nice time playing it with friends and family with the pass and play mode, However in my opinion The game slightly lacks customization,There is not that much to buy and What there is Is Really OVER PRICED (In my opinion).If You can add a little more Things in The Shop and Not make 1 Mape Really Expensive For some,Just lower thing a little and Frequently update the game and maybe Make A bigger map.",positive,0.8790614008903503
Ash B,10/5/2020,"My kids and I love this game. And its a fast paced game at that, yes it cost money but if your kids like being on their like mine do then this is a way for all not to have to go through the whole get off your phone thing, plus have family time where everyone is happy and spending time together! Can't put a price on that! Not even $2.orb$3. Or $4. Or $5.99!!!!",positive,0.9562007784843445
kurt cyr,11/30/2021,Way to go guys!! You made a classic into an updated turd no one wanted. This game was one of my favorites. I tried to play this for the first time today and I couldn't even finish college before wanting my money back. Unfortunately I missed that refund window and now im stuck with a game I'll most likely never open again. Keep up the terrible work. And rot in pieces updated game of life.,positive,0.6526312232017517
Thomas Ecker,5/8/2023,"This is an interesting remake of the classic board game, but... all of the new features simply detract from the game play for me. The taxes are an interesting twist, but the personality attributes, the collectibles... They're a little much.",negative,0.7266365885734558
Erika Wilcox,7/16/2020,"First time playing game of life on mobile & it's a really smooth, pleasing experience. I wouls say that making the game a little more interactive in the future, like the ability to add friends, some type of leaderboards, would help keep people engaged & wanting to play long term.",positive,0.9703485369682312
Jennifer LaRousse,3/5/2021,I've only been able to play it once since I've downloaded. It crashes everytime I try to open it. This isn't the first time either. I shouldn't have to uninstall and install again over and over. Reinstalling does no good when you use in-app purchases and those don't count when forced to re-install.,negative,0.8945657014846802
Marky Mark,7/22/2020,"Only been playing for a few hours, but for $3.50 and no ads, with all the new additions, I can't complain much. Although, my only complaint thus far is that I'm fairly certain I'm playing with bots rather than actual people when playing online...I switched to another app on my phone several times during an online game, only to find the previous player still on their turn, on the exact same space they were when I changed to a different application..it should be made clear to us if they use bots.",neutral,0.4398311674594879
VK x,1/10/2021,"Game feels rushed, it ends way too fast and the spins don't seem random at all. Would like to see the old PC game from 98' brought back to mobile and remastered. That was way more fun to play.",negative,0.6998691558837891
Jordan Kananen,8/10/2020,"Such a disappointment. The game board is much too short, you play through two or so times and you're already bored of the game, becomes very repetitive. Game would be much better if the board was longer or if there was additional boards that were included.",negative,0.8906499743461609
D,2/4/2021,"You have to pay to unlock new worlds, I thought they would be longer or extended but its the same repetitive thing with a different theme. When you collect all the collections, it should unlock another lengthier level.",neutral,0.5368499159812927
Drax1s 7,9/26/2020,"It's a fun game to play with my SO. My complaint is with the lack of replayability, especially noticeable with the paid content. There is a lack of action space events that would add so much more replayability to the game. There is no new themed action spaces with the Fairytale Kingdom like ""Rescue a peasant from a dragon: collect 1 Heart"". Or "" Find treasure under a troll bridge: collect 1 Wealth. I'd buy the premium content if there were.",neutral,0.4166134297847748
Vanno Kouch,4/2/2021,"Great game overall. Don't listen to the complaints about the skins, they're just skins and cosmetics. But I would say I wish there was another real board that was longer, and it should have the option like the switch to continue after retiring.",positive,0.8665273785591125
Daph,3/24/2021,"It's so much fun the game could be a little more smoother and it would be nice if you didn't have to pay for the other boards you should be able to earn it, but if you can't do that then at least lower the price cause I don't wanna pay 5 dollars for it, other then that it's a great game if you could take my suggestions then I would definitely give this game 5 stars.",positive,0.9015376567840576
Turdy TurdPiles,8/26/2022,"Constant crashes. Worst thing is that if your game crash, you can't go back to your current game. You are forced to start a new game. On top of that, you are unsure if you are playing with real players or a bot. If you crash, the bot will play it for you. Repetitive and it gets boring after a while.",negative,0.918457567691803
Catherine Vestorp,2/7/2022,Love the game but it constantly crashes everytime it goes through the four players. I spend a lot of time waiting for it to load and less time playing the game. Seriously!!! FIX IT or i will delete.,negative,0.9039011001586914
Sarah- Jane,3/16/2021,"I really like this game. However I can't seem to play single player, it used to work but now when I press the single player option it keeps jumping around the screen and won't let me play. I've tried uninstalling and clearing cache multiple times, but still nothing. Any ideas how to sort this?",negative,0.6443819403648376
Tina Truong,3/16/2021,"Good game, worth it! But you should be able to kick people out for taking too long. There's no way to tell them to hurry up so a button to kick someone out would be good. If the rest of the players also agree by touching that button. They should get kicked out. I'm tired of waiting 5 minutes bc one person isn't paying attention",positive,0.4321368634700775
ohwaizo,2/25/2021,"just played my first game, was GREAT. wayy better than the super old app version. fully delighted about the reboot! <3 so many things to do, so many options, new things, and STILL holds the integrity of the original boardgame. 《3 I appreciate the creators to do this! I would love a refund from the old version though.. it was unplayable .. and I have a Galaxy S10+. Again, Thank Y'all!!",positive,0.9799340963363647
Babay Lan,8/13/2023,I love it very much...I already purchase the Fairy Tale Kingdom and Haunted Hills...looking forward for more features....,positive,0.9897835850715637
Melanie Turnbull,11/13/2022,"It's a decent game. Just know you only get one map for free which I find reasonable because when you buy the game in store you also only get one board. I purchased the skins pack and it's been very cute and kept it interesting. It's great to not have to set up, pack up, or read the rules 😂 this game is eligible for Family Sharing, as is their suite of Marmalade board games, so give it a try! Good customer support, too.",positive,0.9340776801109314
Cakey Online,4/3/2023,"I absolutely love this, and have now got all 3 of us siblings playing long distance using the in game cam and mic. It is just so easy to use and so much fun. And I'm addicted to playing against AI and unlocking all the stuff. Can see myself buying all the maps for sure",positive,0.9852091670036316
Matthew Lang,3/19/2023,"Wish there were more and varying maps, but I love this fun and highly replayable game. Must have played 100+ times in the last 6mo. One day, I'll even post online the results of a scientific experiment with 5 games I played and which variables yield what results (or not).",positive,0.9726437926292419
Charity Kittelson,11/17/2021,"I'm going to stick with the original. While it's nice to play with friends online, 9/10 times when I play the computer, the computer will have a lead in career cards, bonus spaces and overall wins. Not a fan",negative,0.679693341255188
Anthony Rosa,10/13/2020,"Game is fun but it needs the original means of gaining points, having kids, having a house and having a degree. Basically going the point system back from the first game mixed with the new features from this one.",positive,0.5276442170143127
Aerin Hyacinth,7/22/2020,Only just got the game but have already been having so much fun! Love all the new functions and tons of new options. Really allows for a more diverse gameplay experience. Can't wait to eventually play this with friends and family as well! 🥰❤,positive,0.9915682673454285
Othmane El Alami (ɎøX),1/1/2022,"The basic game is just awfully repetitive and boring after few games, the online experience lack the ability to chat and people take too much time to play their turn. I'm not paying again for just a theme.",negative,0.9291558861732483
Charlie Walton,10/4/2022,I like this game a lot but it would be a lot more fun if you could get maps for rewards and maybe avatars and keep the prices so players get to choose. It would make them want to play it a lot more than just being able to play it. Players would be like I need to get 20 wins so I can get a new map instead of being like I might play a round then play minecraft and get some rewards to get some more skins,positive,0.8944505453109741
Jonny Soares,7/22/2020,"Game is great, however... I feel as though if someone is about to take your crown with attributes that they should not be allowed to go into debt or already be in debt to obtain the crown. I would also like to suggest that there be more opportunities to pay back debts and if you own a house and sell, if you have debts they should be deducted from your sale profits to pay them off or down. Also, a larger selection of job opportunities would be appreciated.",neutral,0.4938702881336212
Ali Mashal,8/3/2023,Great game but I wish at the end we would get money for the amount of action cards and pets we have like in the first game,positive,0.8373214602470398
Hailey Wilson,6/20/2023,I was able to download and it's fun to play and a great way to pass time. Though single player is boring after a while and robots can take a long timenotherwise I have no more problems.,positive,0.9117298126220703
Amethyst Oncer,12/12/2020,Really liked this game but when I transferred it to my new phone all my collection progress was reset to 0. I had all but 1 thing in halloween almost all fairytale and classic and at least 2 pieces of everything from winter. Pleas help.,negative,0.6479310989379883
Asia Ayers,6/13/2021,I absolutely loved this game as a child so it's nice that I can have these memories back although these maps are way to short you could roll all tens and be done in 5 rounds it's sad. There should be an option for long term game or such.,positive,0.6739829778671265
Jade Lavigne,9/1/2021,I could have gave a 5 stars if it was not that I lost everything I've bought when I've changed my phone. That's really annoying cause I've paid for many things and they are all gone without any way to retrieve them. That's really disappointing. If you buy the game never buy anything in it or you'll loose it.,negative,0.9077674150466919
matt,9/14/2020,"This game is not worth spending your money on. It constantly crashes in the middle of games which is quite infuriating. Games that are free can never crash. The fact that this company asks you for money is absurd for what you actually get. The Game can be fun when it works, but right now it sucks a lot.",negative,0.938970148563385
Florence Deadly,8/17/2020,"Love the updates, they added skills so it's not just about money. You can also get a Master's degree and that's amazing. It goes pretty fast which I'm deducting a point for, but you can always play again and again....",positive,0.9719494581222534
Joshua Wood,11/26/2023,Brilliant game. Really good to play with the fam,positive,0.9889160394668579
Andres Salazar,12/28/2022,It's fun to play and I love it but it's could be better if if I can customize my own vehicle and outfit and change colors to the outfit and other stuff and need more free stuff that doesn't cost me or anyone anything and add more free places and outfit and other stuff and it's would be cool if we can customize the places and other stuff and things please 🙏🏽 think about it?,positive,0.9225566387176514
Peter Ferguson,7/16/2020,"Bit cheeky! Pay to start, sale price for me to begin with, but if you want another board give us a fiver...and I can only guess that they will want more cash for each board that's released. TBH I don't think it's really worth the cash to begin with. This should be a free game then charge a couple of quid for additional boards if you want to. I also find myself getting a bit bored in a game anyway. Boardkings is better imo. Love the board game but sorry Devs.. app version isn't for me.",negative,0.7508096694946289
Regan Ford,9/16/2023,downloaded game onto laptop restarted it and all that and cant play no app for me to launch if you have a laptop do not recommend,negative,0.8924212455749512
Kenny Ooten,11/28/2022,Love the game but giving it one star cause you get only one free map you have to pay 5 bucks for each of the other maps total ripoff don't waste your time on this app it would cost and extra 40 bucks to get all the maps!! In,negative,0.7218709588050842
Sok Channoeurn,11/9/2023,Nice game to teach kids about life ❤️,positive,0.9735217094421387
