Name,Date,Text,Label,Score
Holly Bunn,8/10/2020,While playing the game it freezes and I have to exit out and get back into the game even than it freezes about 4 more times before I can finish the game I love the game when it freezes on single player mode (waiting for a player) it makes me not want to play it anymore,negative,0.8847737312316895
Amanda Rok,8/3/2020,"What a waste of money. Game worked perfectly when I was getting my ass kicked. As soon as I waa going to win a single game, it froze after showing money earned and didn't progress to points earned or who won the game. I do not give negative reviews often, but I also do not spend money on games often. Don't waste your money!!!",negative,0.8780505657196045
Shelley Balsley,11/30/2020,The game keeps freezing up and I have to quit and then load save game. Beyond that the game could be a little more animated with the choices. I would have rated the game a 3 or 4 if it would quit freezing though.,negative,0.8195737600326538
Kookie's cookie,8/13/2021,"Game is great and so fun. However, lately, my single games keep freezing and I don't get anything from them. Even if I ""Save and Leave"" when I get back it opens a new game and all the progress is gone. I hope this issue can be solved so I can play.",negative,0.7570011615753174
Bhutwheyt Therismor,9/26/2021,"I had it at two because it wouldn't stop freezing, then it froze three more times in a row. A friend of mine is having the same issue. I don't like that I payed for something that doesn't work. If it gets fixed I'll buy the season pass, but it's unplayable until then.",negative,0.9254325032234192
Colleen Trump,8/15/2021,"The game freezes constantly. You can't get to any other boards unless you pay. I thought maybe you could when you win all the collectibles, but that doesn't do anything at all. Pretty disappointing considering I had to pay for this app.",negative,0.9154742956161499
Caleb Carr (Teaer),8/2/2020,"Game constantly freezes on other players loading screens. The puzzle pieces for creating a family is hard to complete, since landing on those squares is hard. The fantasy board needs more immersion. Game is fun when it is working.",negative,0.5650094151496887
F. PWALYM,4/19/2021,"This is good, but can you make it more complex like The Game of Life (1998)?? Also the game is so often to freeze, especially after a player/computer moves... Fix this please... Or can you make New Version of the game?? With the same energy just Like ""The Game of Life (1998)"" on Playstation One/PSX....",negative,0.45427846908569336
Pam tatum,6/24/2023,"It's a fun game me and my family play it on family night, but we are unable to change our names in the game it just says ""Player""",positive,0.819510281085968
Caleb Carter,2/2/2021,Game freezes (I'm literally on a new generation phone) constantly and it's repetitive and boring. Its too fast to end and too slow to play. Not with $1 let alone its actual price of $3.99. Any and all dlc is $4.99. Highly unrecommend this.,negative,0.9431617856025696
Courtney Davis,1/7/2022,"I have the first game of life as well. So that's two games I have bought from yall so far pluse I paid for the season on the first one. Both of your games are laggy and freeze up, albeit the second one less. Just really disappointed in the fact that your games run so poorly.",negative,0.8440643548965454
Cheyenne,1/25/2021,"Horrible. There's a very limited amount of things to do in the game and it has a tendency to frequently freeze and force you to restart the app, which can lose progress you made.",negative,0.9334538578987122
Amanda Taylor,8/16/2020,The games is good but it keeps freezing when playing against computer. I would like fast forward when playing online as I'm bored waiting. The game could be longer. More chances to buy houses and have children and pets,negative,0.4850304126739502
Trinette,7/17/2020,"I love it, It runs smoothly. The only problem that sometimes happens is when you change it to 5x it freezes and you have to reload it to continue. But other then that it's great.",positive,0.867480456829071
Brady McCown,7/22/2020,"Fun game, brings back alot of memories. However the biggest problem I have is it freezes in the middle of the game everytime i play, have to close the app then reboot.",negative,0.4774693250656128
steve carr,8/12/2020,"Great game, needs work. Game freezes about every third or fourth game forcing a restart. Otherwise it's a great way to spend some time.",positive,0.8826749324798584
lilladyo2cute,1/3/2021,The game freezes sometimes. I hate that i paid for an app that you have to pay to get all the boards. You should be able to unlock new worlds by completing all the puzzles in a collection. What are the collections for besides items?,negative,0.868155837059021
Rachael Hill,2/18/2021,"Like the game but it keeps freezing up and I have to close it out and then open it again for it to work. It just happened at the end of the game and I wasn't able to see who won. A little aggravating. Other than that, I really do like the app. Its fun.",negative,0.7390967607498169
Brittany M,1/30/2022,"I noticed this game will freeze when I fast forward while playing with the computers. When the app and come back, the game is no longer there.",negative,0.692022979259491
Diana Bell,8/3/2020,Game freezes constantly I have yet to play a round of just vs computer without a total freeze and restart need to pay for any type of upgrade. Not worth it,negative,0.9041725397109985
Enya (Enya),9/10/2020,"This game constantly freezes.. very boring, limited choices, charges way too much money. I refunded as its to expensive for what it is. Play with bots you hardly play at all.",negative,0.9561048746109009
Amanda Chin,11/9/2021,"Game freezes and/or lags here and there on occasion. It's very annoying and frustrating. Other than that, it's also very challenging to win games.",negative,0.9288430213928223
Michael Sooy,6/30/2022,"Great game however, There is a few bugs like it freezing when your online. I think you should be able to get a pet and a kid but overall great game.",positive,0.7692093253135681
shawn kim,7/11/2021,It's very SLOW and Freeze A LOTS in middle of the Game. I have to restart a Whole LOT. And lost ALL my Accomplishments and my Purchase stages. I don't know if I can get my REFUNDS or NOT. This Game is Not WORTH Your money and Times. .,negative,0.940883219242096
Jessica Nottingham,11/21/2020,"It was okay. For $3.99, I expected there to be a lot more things you can do. I was disappointed that the other boards in the game were another $3.99 each. Also, game kept freezing pretty bad.",neutral,0.3879604935646057
DrunkPauloCosta,9/28/2021,Screw everyone who gave this a good review. Its literally basic and shorter than the other one and instead of making longer versions of the game for 2 players ect its just basically game of life but somehow less fun than number 1. Like what the hell how this got to be an official squel upsets me and i wasted 7 bucks.,negative,0.9424136877059937
shelley Dalton,9/4/2020,"I dropped my rating from 4 stars to 2 stars for freezing in middle of game play problem.This game is fun and I play every chance I get but it keeps freezing up and I have to get completely out of the game,really love this game and as soon as the freezing problem is fixed I will give it 5 stars again",negative,0.4613402485847473
Amy Johnson,12/19/2020,I would rate 5 stars all the way across if the different worlds were shareable like the app itself. It's no fun to only have one person see the new world. I downloaded Frozen Lands so we could all play it.,neutral,0.48209553956985474
pshelbs23,2/3/2021,Worked perfectly at first. After a couple of games the app kept bugging and freezing mid game after someone's turn. Absolutely broken.,negative,0.8586561679840088
Karen B,9/15/2020,I'm not sure why this is not cheaper with it freezing all the time. I'd give it 5 if you can fix the freezing. I've only been playing for 1 hr,negative,0.8049330115318298
Justin Stroud,4/18/2022,"Freezes on computers turn, playing with spouse it froze in her turn and kicked her out. The computer took over her rounds. This is persistent.",negative,0.6613923907279968
Todd Paeper,12/18/2020,Fun game but it freezes a lot. About every other game is affected. This is the only Marmalade game I've played that freezes up like this.,negative,0.8646217584609985
Dylan Yeager,4/21/2022,"Keeps freezing on ""Waiting for 'computer player name'"" Won't let me pause to save and quit either. My app is fully updated.",negative,0.7977309823036194
Stephen Briggs,8/24/2020,Game keeps freezing in the middle of the game as the npc's in single player can't decide what to do. Refunding the game.,negative,0.9010611176490784
Deb L,6/25/2021,"Works great, until it doesn't. The game is fun, but it freezes when I receive notifications via any other app.",negative,0.5551227331161499
kandi kane,2/13/2021,It freezes up constantly and then kicks you out the game. Ive only had for a hour and i have been kicked off twice. Money wasted smh.,negative,0.9490458965301514
Alexus Matchett,2/24/2023,Love Love Love it!!! Awesome graphics and you don't have to pay for coins unless you want to. Also there are no ads!!!!,positive,0.9745217561721802
Bradley Hunt,12/18/2020,"I'd give it 5 stars but for 5 bucks on the frostland we should have at least reindeer as pets or polar bears. 🐻 💘 And on side note for the 5th star with the family pets, at least would make the pets white for dog's ""Huskys"" for example But other than that it's a cool game",positive,0.8695285320281982
Mark Hirsch (SSMD999),2/12/2021,The game should be little bit longer it is too short than the previous game also the game takes too long loading up and freezing a lot,negative,0.9049257040023804
Jessilyn Gray,1/4/2021,Game kept kicking me out I was only able to play one game all the way through then it kept kicking me out or freezing. I want my money back,negative,0.9190348386764526
Robert Cedeno,2/21/2022,"Great game gets long add chat for wait , and also allow us to add friends with players we played with , since most people we know don't play.",positive,0.9207754731178284
Jasmine Rose,9/24/2020,"I love this game, lots of fun. I have given it 4 star's as sometimes the game freezes otherwise it would of been 5 star's.",positive,0.9709159731864929
Stephanie Trudeau,5/25/2022,Already paid for the game but to unlock it all you need to pay $34.99... it also freezes up mid and end game at times,negative,0.7522065043449402
Jeu Escobido,7/29/2020,"It freezes mid game. Can click menu, end game etc but game wont continue. Needs update.",negative,0.8797457814216614
Alex Bowman,7/30/2023,"Fun, like the collectibles",positive,0.954408586025238
Manuel Torrez,1/3/2022,Can't play with friends do to app code system kicking off my friends and it's freezing up in the middle of the game please fix,negative,0.9143032431602478
Hannah Bence,12/16/2020,I've played 3 games so far & all 3 have frozen up on me. Not sure it was worth the 4 bucks.,negative,0.874819278717041
Carla Shupp,8/14/2020,"Game play is a little fun. All day nithing but freezing, can't finish a game.",positive,0.3661021292209625
Bontiea Thomas,7/26/2020,I like the game but I'm really tired of it freezing. I wish y'all fix this problem.,negative,0.8612773418426514
Christopher Baran,7/20/2022,The Game of Life is my favorite board game and The Game of Life 2 makes it so much bettter and more fun.,positive,0.9822446703910828
Bethany Livingston,8/30/2020,"The game keeps freezing, twice now over the course of 3 games! Trash!",negative,0.9432348012924194
Kristen Durstenfeld,9/10/2020,Just downloaded this today and it has already frozen about 7 times 😑 Game play is really fun when it works...,negative,0.3902336657047272
Katie Collins,12/12/2020,The graphics are beautiful and there are virtually no glitches!!!!,positive,0.9852902889251709
Stuart Campbell,10/8/2021,Frozen at the end second game. To easy to win and short. Kind of a ripoff,negative,0.7729904651641846
Mr and Mrs Jackson,10/3/2020,Game keeps freezing at times and uninstalling and reinstalling doesn't help.,negative,0.8936435580253601
Sue M,7/22/2022,My games keep freezing up. It's very annoying. A refund would ne nice,negative,0.9487802982330322
