Name,Date,Text,Label,Score
Misty Roop,5/1/2022,"The only way to win the game is to choose to stay single and take the investment route. If you get married and go the family route, you lose every time. I also felt that it could last longer. The board seems much shorter, and there is not very much variety between the life cards or job cards. They are very repetitive. Too many things have been changed in not so good ways in my opinion. It's a poor sequel to a great classic game.",negative,0.6742482781410217
Hannah Turner,11/25/2023,The game is awesome now the only thing I don't like is you have to pay $4.99 for other levels but the game is cool either way I love it and it was totally worth paying for. ☺ lol at least I don't have to hear my brother yell every time someone takes his money 😂 😂 😂 I play with computers,positive,0.8710113167762756
Xander Dascomb,10/3/2023,"I feel like the single player is lop side. Most of the time I roll low numbers, and lose the competitive rolls. Also I'm rarely ever chosen to go first it's always the 2nd bot which causes me to be 3rd, but besides all that it's still entertaining to play.",negative,0.6828452348709106
Angela Calhoon,10/20/2023,This game is extremely boring. I only play it because I spent money buying it. I really regret buying it. The cost to add avatar options is ridiculous. I really would like my money back.,negative,0.9578624963760376
Queen Bee,9/28/2023,"Love this game, i have bought many worlds and play all the time with my friends on the pass and play option. My only wish is to have a different layout of the track in a couple of worlds. Its fun playing but it does get boring after a bit with the same road.",positive,0.9545361995697021
Martin Boyer (Evil),8/28/2023,"Ever since I was young and had my very first computer, I had played the board game, and the computer game. This game is very fun. I like the new boards and cosmetics. I love going for all the collectables one one board before moving on to the next. I've actually played this game for about 4 hours straight one night lol. Anyways, definitely recommend. Bravo Devs, Bravo!",positive,0.982585072517395
katelyn kramer,6/27/2023,"While there is a better variety of careers, and peg colors, I always end up rolling high and I don't get things like houses or kids. Not very fun when you don't get to experience everything, I've played several games and they always end the same. Also you get the same tile options in every pack, not a lot of variety.",negative,0.8056044578552246
Jeffrey Kosse,10/13/2023,Will update Life 2 in a sec after a quick patch in for glitches so I don't need to rebuy content again. I played all the themes for this game.,neutral,0.559658944606781
Tristan Williams,8/30/2023,"Do yourself a favour and play this game offline. It's a joke playing this on the phone. Rolls are not random. And playing it online, people manipulate it far too easily because the speed required to justify a roll is far too low to actually be helpful. For me in multiple games to land on mostly tax spaces and then be beaten at the end by someone manipulating bucket list rolls every turn is a joke. This game is more frustrating than fun.",negative,0.87734454870224
Jessica Rybka,7/26/2023,"Definitely worth the money, I love playing the pass and play mode with my family everyday. It's really fun and very realistic with taxes. 😅 I one hundred percent recommend buying it. Plus it's only five dollars here in Cad! (5 Star review)",positive,0.9864901304244995
Kelly Wood,8/27/2023,"Give me the original any day over this, it's so slow gettin a turn, where as the original it's literally seconds, there's no mini games either unlike the original, and not even anywhere near as long as the original either, not worth 3.99",negative,0.913748025894165
Scott Barton,7/29/2022,"Ok Game, but too slow and anything extra is paywalled within the game. You get a few small collectibles but if you want to change the board or anything to do with the game its extra. I paid for the game, I'd like everything in it. The cut scenes in the pass and play mode are too slow, the game has 1 clear winning path every time you play, college>invest>house>safe(anything else loses). There isn't enough variety to keep the game interesting, it gets boring after just a few play-throughs.",negative,0.7516198754310608
JODIE Moore,9/29/2023,Question. Didn't know how to contact you any other way. Does the big bundle have Everything in it. I'm asking because I bought everything separately before the bundle popped up. I want to purchase all the things for my sissy. So if you could respond I would be greatful. Thank you.,neutral,0.6221478581428528
Sammy Rivera,9/21/2023,"It's a very fun game very much like the game of life, you can also play online multiplayer which is amazing, and there's pass and play so you can play it without buying the board game!",positive,0.9866744875907898
Hunter Collins,9/11/2023,"It sucks donkey sausage! It's short, it have very few careers, and no options to change the game play style. Very disappointed. Shame on Hasbro",negative,0.9576933979988098
Dr Chocolate,7/25/2020,"Honestly not a bad game, I think they made some improvements that is a step in the right path. The only thing that is holding me back from giving 5 stars is that I wish the skip button isn't just 5 times speed and normal speed, 5 times is too fast to see anything, but normal is too slow and boring. Other than that, is game is awsome and I would recommend it.",positive,0.5474157929420471
Shandel Langager,2/8/2021,"Great game! Reminiscent of the old classic board game with some fun little twists! Has kept me entertained for countless hours! Looking forward to more worlds and updates! Would be nice to have the option to skip through the animations to keep the game moving on in single player mode or be able to choose a longer or shorter ""trip"" with a bigger game board option and extra vehicles/costumes rewards for completing the larger board. I'm excited to see how this game progresses!",positive,0.9852161407470703
Rob Cowden,10/28/2020,"Much better development, with it going along the old classic game. Like the path scenarios, but just as I was getting into it, it ended. Feel it should have been a longer running path. If you took the board length of the first version with the play format of the new version, you'll be definitely getting there. Update: After a few plays, have a couple of thoughts. Having children only gives you hearts, why no cash bonus at the retirement? The game ends should end on the round not a person.",positive,0.8117420673370361
Lucy,7/25/2023,Even though the game cost money there are still micro transactions in order to play different maps since you're only given 1 free map. Fun game but pretty expensive for a game that's supposed to be fun,neutral,0.4534812271595001
raindrops 33,7/12/2023,"Its a really fun game for a good price - Nostalgic, well made, and lots of ways to play. My only issue is that you get one world, all others are locked. Why not two?",positive,0.8440349698066711
Kaboa Yang,6/29/2023,"Super fun game. Down fall you gotta buy each world but it's not too bad. It's fun seeing what the other worlds have for clothes, vehicles, jobs etc.",positive,0.9376730918884277
Gabriela Leon,8/14/2023,"I think it is really good and fun but some details have been left out of the original game, like the family points dont count, and it feels shorter",positive,0.5489870309829712
Kailey Kirkwood,6/12/2023,Fun game just wish the other boards were cheaper than 4.99 I feel like they should be more like 1.99 than more people would probably buy them other than that alot of fun I love how they have an online option,positive,0.9213358163833618
Branson Pappageorge,11/17/2023,"Could be a little longer but it's fun, especially with friends.",positive,0.9665558934211731
Monkey Mallow (Monkimallow),1/24/2021,I own the first one on the computer as well and while I really enjoy the unlockables aspect and some of the other mechanics... we no longer get money for action cards collected or children. And of course the two mini-games are no where to be seen in this version of the game. I really enjoy the van mini-game and the 10 meter run one from the first one and think they would fit here too over just doing spins for the highest number. (It gets a bit boring after a while.),neutral,0.43990904092788696
Caleb Whiting,1/20/2021,"Great game with solid replayability, but caught me off guard with misleading in app purchases. I bought one of the ""new worlds"" to play with my girlfriend only to discover that it only changes the cosmetic appearance without altering the original board in any way. Advertised as ""new worlds, visuals and cosmetics"", you would expect an entire new board rather than a skin. I would typically request a refund, however, the game is still enjoyable and I wish the developers all the best.",negative,0.59113609790802
Leah Gibbons,5/17/2023,"This game is very fun. I wish we could change the names of the players in Pass and Play, that we could oust players who are taking a really long time to make moves in Online Multiplayer, and that we could view the different houses/jobs, etc. that we've gotten throughout the game. Also, the family choices are glitchy; I've chosen dog and gotten a cat, I've chosen a girl baby and gotten a boy. It's not cool that you have to pay $4.99 each to unlock other boards when the game already costs $.",positive,0.6793302893638611
Kaylin F,1/10/2021,Game is okay but for the price I wouldn't really say worth it. Its very short and I have had it freeze on me 3 or 4 times. When it freezes you miss out on some in game stuff and it just jumps to your turn so you don't really know what happened. It has a bunch of potential but I wouldn't say its worth the money at this point. Make the board longer or at least give the option for a longer board and work out the little kinks and it would definitely be a great game,negative,0.7220203876495361
Jasmine Quintanilla,10/14/2020,"Fun, classic Life experience. I do like the fairy tale add on as well. Online can be frustrating when opponents aren't taking turns. There isn't a timeout or anything so you just wait forever. I gave it 3 stars because of this, and because I paid for the World bundle months ago and am still waiting. I'm wondering when another world (or world's) will be out.",positive,0.8088875412940979
MacKenzie Tumak,5/5/2023,"Board is short, repetitive, and overall it's boring. I loved the computer disc version of this game once upon a time, but this seems so short and low effort. There are a ton of extra things you have to pay for, and they want $60 for the whole bundle. This wasn't even worth the $6, definitely wouldn't waste any more money.",negative,0.9300146102905273
Bekka Babcock,7/20/2020,Price was decent. I like the puzzle pieces but I see the same cards and jobs over and over so that tells me there isn't a lot of different choices or options with action cards or jobs. I like you can speed up other players turns when playing solo and I like the fairytale land but the price for that was ridiculous. Hopefully they make this game a lot more different than the 1st.,positive,0.6707150936126709
Tim Richard,7/1/2023,Downloaded with some play credit and very pleased with the game! Just like the board game and it's easy and simple!,positive,0.9872906804084778
May Luurt,7/1/2023,"I love this game, there may not be many options and types of jobs and choices but it can still be a blast. Nothing else to say...",positive,0.9707152843475342
Erik Hunt (whiskyjacked),6/23/2021,"Kinda fun, but you have to buy more maps...after buying the game!! What a joke! I can understand having to unlock more maps/boards but not having to BUY them all. And the game is pretty fun, but $35 on sale is what it costs on top of the game purchase to unlock the other boards. Shameful. Update!: It also loves to randomly freeze up completely!",negative,0.8590759634971619
Zoe Clarke,10/19/2022,"The family and I absolutely love this game, it's great for all ages. Loads of fun. But....I am having issues with purchasing additional boards. I already own the age of giants board, and when I go to purchase anything, it's unable to connect to the store, which is extremely disappointing as I would love to get the VIP pass. Any information as to why I am unable to make additional purchases would be greatly appreciated. Thanks for bringing a great old game to life. I agree longer games options.",positive,0.857711911201477
Vero Rodriguez,7/21/2020,Fun! It's very fun to play and it is so awesome. You put a lot of effort into this and I love it. Though there is a problem. I'm multiplayer some people never ready up. Can you make it so they have atleast 1:30 to ready up before getting kicked or something? I also found a bug there. When you try to press the ready button sometimes it wont work. There are some problems but other than that I would recommend buying this game.,positive,0.9147340655326843
Azure “TheStainsOfTime” Wolf,8/28/2023,All I gotta say for some dlc maps may be 50%off but come on life the game of life I could just play the actual boardgmar where I get consualy messed up you got the all the taxes. In real life come on.,negative,0.5501863956451416
C J,5/31/2022,"Online feature doesn't work. It says there's a connection issue but my Internet is working fine. Apparently there's not many players who use it anyway, however that might be too do with the connection issues. The game is also very quick, and there is not a big variety of cards. The same cards come up each game so I think this will get boring quite quickly, particularly going against a computer all the time. It's a game that has promise, but needs work.",negative,0.7428673505783081
Shana King,3/14/2022,Fun but the game keeps freezing and I have to hit save and quit to get it to unfreeze. Once it froze right at the end though when it was determining the winner and I had to force course and that game progress was lost. Now I'm having it so that it will randomly shut down completely and close the game on me. I was hoping to not have any issues but I'm not willing to buy the expansions as is right now.,negative,0.8878269195556641
Van Kirwin,1/17/2021,"Don't suppose they'll give a refund, so don't bother with this one. You get to make a few choices: (college/career), (get married/stay single), (safe path/risky path). But sadly the way you receive attributes is just by random chance, especially after you retire. You also have to hope you land on an orange spot to buy a home, and the lucky numbers add nothing to the game. Same experience every time... Waste of money, especially for the other maps which are $4.99 each.",negative,0.6817104816436768
AKHIL GOYAL,4/17/2023,"This game is fun when you play for the first time but as you play again and again it gets really boring. It is a 4 player board game but you have to wait for a looooooong time before your turn and it really sucks. This game is just so easy I can say even a 5 yr old child can win every single time if he knows what to do. There are just too less variables in this game, it makes winning too easy. Its like you just have to choose same path again and again. I just feel like waste of money.",negative,0.8064712285995483
Ryan Garvin,12/17/2021,"It's definitely not the best version of life but it's the best you can get on your phone. They really need to add an option to limit the rolls from 1-5, 1-6 or something less than 10. The board is so short and the games go so fast. There's never a chance to do anything. Being able to buy a house is so so rare because you are constantly skipping over all the opportunities. Same goes for most other things, you're lucky if you get to do anything interesting in the game.",negative,0.7435104250907898
Sumon Khan,7/28/2020,"This game is good, but whenever someone is not taking their turn it keeps loading, there should be a time limit for taking turn or choosing the choices! Edit: Ty, now there is timer! And one more thing, it will be great if there is a league system based on points or what you think better! It will attract people more to play! Or this game will be boring after playing week!",positive,0.6783801317214966
Kyrsten Langley,11/29/2020,"Good game and a excellent time killer. My only complaint is the game needs to be longer between each achievement. Aka Collage, Marriage, Retirement ect. It would make the game easier to get into and not feel like such a rush. I gave 3 because the game feels incomplete, more like a demo.",positive,0.6721712350845337
Brittany Michael,7/15/2020,Alright. Could be improved by fixing the big where you must press FF5x every time anything changes in the change (very annoying). Also in online multiplayer there should be a timeout when a player stops playing and the computer takes over for them. Otherwise you get trapped in limbo.,negative,0.6988669633865356
Victoria Smith,4/28/2021,"I'm a huge fan of the original board game and this feels like a step back. I love the new options like having a pet rather than a child but the changes in gameplay are disappointing. I played 3 games and never once got a house, that's disappointing. The life tiles are really low stakes now. Everyone is having guitar lessons or upgrading their computers rather than vacations or sending kids to summer camp. Also the game is way shorter now and the outfits feel like a money grab.",negative,0.7513769268989563
Lee B,8/3/2020,"I have always love the game of life, and I love the updated and goal oriented gameplay of this one. I love the male, female, nonbinary choice for pieces. The reason I am doing 4 stars is becsuse of Fairytale Kingdom. My expectations were it would be a full fantasy map with everything altered to be fantasy/medieval-- considered the price. I was disappointed to find it was essentially just a fairytale skin. The house and jobs changed but everything else stayed modern. Poor purchasing choice.",positive,0.9359220862388611
Anna Hapiuk,7/2/2021,"Disappointed in this game. I was hoping it would be more like the modernised version where you can come back to options like getting married and having kids but you can't- once you make the choice, that's it for your ""life"", you can't come back to it later. Cost of things in the game like surfing lessons are ridiculous, not to mention the cost of the game itself. Paid $6 for it and its only the basic version. I'd have to pay another $60 odd for the full version. Uninstall after 1 play.",negative,0.8333308100700378
Steven Carter,9/17/2021,"It's Different from the Board game but does evoke some of the old charm.There could be more spaces to travel,and they could show the Details of the Upcoming Spaces,but, I really do enjoy the way it plays. It's silky smooth,nice cute cartoon ish quality that I imagine kids would like.The wheel can be a bit easy to manipulate,though just when you think you've mastered the high number spin,it reverts To lower numbers.It let's you play online,or head to head,or against the Computer.I recommend it!!",positive,0.9141278266906738
Ash K (Shortgrace),1/9/2022,Great overall game. Pretty similar to the board game but for the price I expected more. For $4 you only get 3 outfits and the standard board game. For another $35 you can unlock the rest. So ur paying $40 for customizations that is jus simply that. Customizations.... the boards aren't even that different. A bit of a let down for a classic game fanatic,positive,0.6935756802558899
Bill Carlson,10/14/2022,The game is more generic than I expected. A little more interaction with the animations would be nice. As well as the choice to play two or three friends. Also navigating through the outfits and puzzle pieces are a little bit confusing.,negative,0.7957546710968018
Kelly Metzler,12/28/2020,"Updated: my issues have pet much been fixed completely! Thanks! My only wish is that we could chat in game with our friends. Since I downloaded the frozen land, it's really glitchy and freezes up a lot. It'll go to 5 once the issues are fixed. Could also be the solar storm we are getting tonight, but unsure. Wanted techs to see.",positive,0.5444578528404236
k b,10/10/2020,"It's a fun game for killing time or spending time with your kids, but they have been promising new worlds since it came out. I've bought the season pass, I'm looking for more boards to keep my interest. Haven't opened the app in over a month because it is lacking anything new, and certainly lacking what I've paid for.",positive,0.5280200242996216
Angelique Gonzalez,7/11/2023,Unable to play online. Says no internet connection with mobile data and wifi connection. Waste of money.,negative,0.926151692867279
Data Lore,7/19/2020,"The game is cute and interesting, but the progression is very short and linear. There isn't a lot of variety between each game and not picking college and the investing route just doesn't give you any true lasting rewards. The little extra points you collect aren't worth much and don't reward you for not taking the money routes. Overall the replayability of these very short matches is basically nonexistent. Fun for about an hour and then that's about it. Also it gets old to have repeat the 5x",negative,0.8220521211624146
Benjamin Taylor,2/21/2022,"At it's current state, it's not very great. The games are way way too short and fast paced. There were often games where I would never get a house or kids. I would really appreciate a feature to have longer more in depth games. This is a sequel after all and I think a longer game/ longer board would be an incredible way to build upon the first game. Like I hated rolling an 8-10 because rolling those high numbers means skipping entire sections of the game.",negative,0.8770780563354492
As St,8/11/2020,"I've been playing the game of life before the ages of technology. I love the new choices, like stay single or married, brilliant. My suggestions to you is this, in the original game we had twins, children gave retirement money. Each player gave a gift for one child. In the app game we had the option to have triplets/quads, please bring this back. In addition to the careers, I find very basic, it doesn't match the ""2"" I guess I was expecting more of a hierarchy of careers. Thk u",positive,0.8916360139846802
Breyden Coates,4/1/2021,Occasionally the game just freezes and you have to close the app to fix this. It's happened 5 times on the final point screen and I didn't get to see the points or who won. I've only had game a day. If it weren't for the freezes this would be a great app.,negative,0.8091737627983093
Sakhina De-Niro,2/10/2023,"I had some issues randomly start to happen, this is an isolated issue and it was fixed so quickly! The staff have been absolutely fantastic and kept me upto date, whilst fixing my problems. The game itself is fantastic and fun!! Yes there is in app purchases but it is well worth the money :D",positive,0.9180272221565247
J Ahn,9/17/2020,Fun game but freezes too much. Well not so much as completely frozen but it will not progress at times. Animation and sound still works but nothing happens until I restart the App. Edit: I cleared my cache and no longer had this issue. Not sure if its the app or my phone but will update if I encounter freezes again.,negative,0.7608919739723206
rzrocket,1/30/2023,"Ok so let me get this straight. So before I ""bought"" this game I was looking at what the game had to offer. Build a house, explore/discover new worlds. So I downloaded the game with the understanding that I can unlock new game boards and have my own custom player home to decorate as I like. But no. I shelled out money for the game only to find you have to pay more for the new worlds. Same boring game it has been for literal decades.",neutral,0.6691042184829712
A MEL,11/28/2020,"So many users mentioned a constant crash while playing the game. I investigated the claim. The app tries, without explicit consent from the user, to RECORD audio from the phone. Having Android 10, mic permissions have to be given explicitly and the app didn't ask for them, so it crashed. If you're facing a crash issue, go the app setting (Android App Setting) and give it mic permission, if you are okay being recorded by a game app. Personally, I'm uninstalling and getting refund. Very Shady.",negative,0.7465402483940125
Shanice Benjamin,9/21/2020,Overall the game is fun. My only hangup (and I'm not sure if others are experiencing this as well) is the lagging at the beginning and end of the game. When choosing the game order and when tallying up the money and what not. It's actually pretty annoying.,negative,0.6264792084693909
Mike Rumans (Popnfresh-Trex Popn),12/21/2020,"I had originally done a 5 star just because the game is a childhood favorite. I've played many many rounds on the starter board. Then was informed of a 1 time only sale for 50% off season pass where it suddenly went to 34.99 as retail but could be bought for 17.99 So I bought it just cuz I was enjoying it. A few hours later, suddenly it says to get the season pass for 73% off. Kind of shady marketing. Still enjoy the game and not as excited but still am none the less to see other boards.",positive,0.7144585847854614
Saltiest Meatball,1/25/2021,"Deapite having a top of the line phone and 5G/1GB Wifi, the game still refuses to play well. Constantly freezes either during the game or during the score tallying, forcing you to void the whole game. Happens basically every other game. I would vote 0 stars if I could. Poor optimization.",negative,0.9242299795150757
Vicki Louise,12/30/2022,"I love the game so much! However, I have been trying to install the ultimate life collection all day. I have emailed multiple times and I have still not been able to get this to work. I have purchased on other games today to see if this was not an in game issue however I have had no other issues with any other purchases. I am very disappointed as I love the gameplay so much but I am going to miss out on the sale opportunity due to the issue.",positive,0.42754366993904114
Jennah Wittenbarger,7/16/2020,"The game is fine. Nothing spectacular. The original version is still the best. At least in the original you get rewards for ""expanding your family"" - Also, when given the option for a ""better"" job, it's not necessarily better, esp with the new ""taxes"" addition. The plus is being able to stay single and have pets instead of kids, but, there's no real incentive. It still ""rewards"" you for getting married in the way of TAKING money from the other players. Not worth purchasing when original is free.",positive,0.6797742247581482
Ashley Nicole,9/17/2020,"Within 10 minutes of opening the app it turns my whole phone off. At first i thought it was a coincidence but nope, it still shuts my phone completely off anytime i try to play the game. I havent even gotten to play a whole round, yet i paid money for the game. It doesnt give any warning or reason why my phone restarts but ive never had this happen to me before. I guess I'll be deleting the app since its only use seems to be taking up space, as of now.",negative,0.870766282081604
MTFBWM,7/25/2021,"Very fun game, just wish the aesthetics of the game would change according to the set used (for example: move with swimming, jet-ski or surfing effects when using the seaside theme instead of just driving along on the same track). Otherwise a great game.",positive,0.8771455883979797
Jessica Sunderland,9/1/2020,"Lost all progress when I had to reinstall the game. I ended up needing to factory rest my phone thought since I bought the game it would be backed up on my Google account. Turns out I lost all my progress, didn't have to buy it again. I have to start over and I had 3 goals left.",negative,0.7594757080078125
Joshua B.K.,3/12/2022,Game is pretty bad. Watched the game move me countless occasions to the wrong spot. Count is off. Players constantly hitting back to back to back perfect rolls. Youll barely have a fighting chance. To top it off is 4.99$ for any new maps. No thanks. Instant uninstall.,negative,0.9492834210395813
Zak Robinson,7/15/2020,I've really enjoyed this game... the creators have obviously put alot of time and effort into this :) I would recommend the buy... I just played a second game and one of the players took an extremely long time to spin the spinner... so just in case some leaves the game I believe that a timer on the spinner section would make a great addition to the game but no worries if you can't,positive,0.9588752388954163
Jeff (Euphoria),5/2/2023,"I thought this game would be at least AS good and have as much depth as it's 98 counterpart. The game is trash. Can't believe I paid for it. No depth at all. Things happen and nothing matters. It's so short. You can complete a game in 5 minutes. I rolled 1 after 1 and the game only lasted for 15 minutes. Tldr: short, boring, life ripoff, every other feature other than base game locked behind about 100$ in pay wall, Short.",negative,0.9165775179862976
Dani O,1/3/2021,"It's a fun game but the grow your family puzzle board is so hard to achieve. In the original board game we had to spin to see if you got single, twins, triplets at the end of the child segment, bring that back. Also give us more options for kids (if you land on space if you choose kids, spin to see the number of kids you'll get) or including getting married as grow your family. I purchased all the boards and upcoming boards so I'd love to see more options to grow the family.",neutral,0.45020556449890137
Josh Choppin,4/12/2021,"You have to pay for everything. Not just the initial game, but everything else too. Plus the challenges aren't challenges. Grow your family 30 times isn't a challenge. It just takes away your choices and makes you wait for luck of the spinner. Win a 4 player online match is a challenge.",negative,0.6308145523071289
Cody Harrison,10/19/2020,"It's fun, but I should have looked into it more before purchasing a VIP pass. The additional worlds are the same as the main content; they just have different themes. Replayability is very lacking - especially if you purchase new worlds.",negative,0.5911872982978821
Bianca,9/9/2020,I live the board game and I was enjoying this version but I uninstalled it due to the fact that it seems like some people are able to cheat. I've played several games where other players have been able to spin multiple times to get a preferable number. The final straw was when it was my turn and the wheel spun before I touched it then landing on someone's lucky number but I was still able to spin to get another number.,negative,0.6768187284469604
ro cc,1/20/2021,"The game itself is ok. The thing i dislike is the people playing it. There should be a 30 second timer implemented. If you don't move turn skipped. 3 strikes your out from being afk. Last few games we would be waiting like 3 minutes before someone would do a single spin, 3 minutes before they press the confirm button, and not skip a single scene when they are being that ignorant. I did rage quit because of it.",negative,0.8525798320770264
Stephen Callans,10/28/2020,The game is pretty fun. I bought the package with all the boards and now it won't let me play the single player mode. I have to pass and play or play online. Can you fix this? Update: had to uninstall and then reinstall he game. Works ok now. Does freeze from time to time. Not sure why. Pretty fun though.,positive,0.4364151656627655
Alexa Wermuth,7/13/2021,"This game is a lot of fun! Its just really hard to have kids which is my favorite part! You will be lucky if you get 1 kid during the game, 2 is pretty rare. Once I got 5, but I've never had 3 or 4. I also wish you could have twins like in the real game. Overall I really love playing this, you can play online with real people, online with friends, alone with fake players with computer generated moves, or you can play with friends in the same room as you with ""pass and play.""",positive,0.9512469172477722
Elena Vigil,7/15/2022,"Do not purchase! Although you already bought the game, it only comes with one map. After that it is 5 dollars for each additional map. In reality a $30 dollar game that isn't worth it! Update! Then they contacted me explaining that it is because you pay for "" cosmetic in app purchases"". How about you advertise it that way from the beginning and stop stealing people's money for 1 boring map",negative,0.9209674596786499
C F,4/18/2021,The game is super quick and the board is really small. Dont expect to be able to buy a house and have more than one child because the spots for those are very limited. I played this 4x and had practically identical gameplay each time. Waste of money in my opinion,negative,0.6499761939048767
Pell Torr (Borzonslayer),1/30/2021,"As far as I can tell, the game deliberately shorts the player in solo play, handicapping you on every spin while all computer players get the best possible jobs they can, move around the board at twice your speed, and all focus different point goals so you can never have anything in your favor. Screw this game and it's deliberately suppressive rng.",negative,0.877449095249176
Amber Wright,8/15/2021,"So far I like the game. I bought the season pass, thinking it would be fun to host the games and play with my kiddos. When i do the online with frienda, i am the only one on the different board, and makes them in the classic board. Me being the host, you would think it would share the board for the game. But it doesnt. Only way to do it is pass n play. Im frustrated.",positive,0.887637734413147
Amanda Rok,8/3/2020,"What a waste of money. Game worked perfectly when I was getting my ass kicked. As soon as I waa going to win a single game, it froze after showing money earned and didn't progress to points earned or who won the game. I do not give negative reviews often, but I also do not spend money on games often. Don't waste your money!!!",negative,0.8780505657196045
Chevyguy,9/9/2020,The game for the most part is good. But when playing multiplayer on either android or ios it has a tendency to either crash or freeze. It is a little frustrating. Hopefully that can be fixed soon.,negative,0.4502795338630676
Ash B,10/5/2020,"My kids and I love this game. And its a fast paced game at that, yes it cost money but if your kids like being on their like mine do then this is a way for all not to have to go through the whole get off your phone thing, plus have family time where everyone is happy and spending time together! Can't put a price on that! Not even $2.orb$3. Or $4. Or $5.99!!!!",positive,0.9562007784843445
kurt cyr,11/30/2021,Way to go guys!! You made a classic into an updated turd no one wanted. This game was one of my favorites. I tried to play this for the first time today and I couldn't even finish college before wanting my money back. Unfortunately I missed that refund window and now im stuck with a game I'll most likely never open again. Keep up the terrible work. And rot in pieces updated game of life.,positive,0.6526312232017517
