Name,Date,Text,Label,Score
C F,4/18/2021,The game is super quick and the board is really small. Dont expect to be able to buy a house and have more than one child because the spots for those are very limited. I played this 4x and had practically identical gameplay each time. Waste of money in my opinion,negative,0.6499761939048767
Pell Torr (Borzonslayer),1/30/2021,"As far as I can tell, the game deliberately shorts the player in solo play, handicapping you on every spin while all computer players get the best possible jobs they can, move around the board at twice your speed, and all focus different point goals so you can never have anything in your favor. Screw this game and it's deliberately suppressive rng.",negative,0.877449095249176
Amber Wright,8/15/2021,"So far I like the game. I bought the season pass, thinking it would be fun to host the games and play with my kiddos. When i do the online with frienda, i am the only one on the different board, and makes them in the classic board. Me being the host, you would think it would share the board for the game. But it doesnt. Only way to do it is pass n play. Im frustrated.",positive,0.887637734413147
April H,3/16/2021,"Its a good game with no real issues experienced. My reason for the rating is similar to everyone else. Do not waste your money buying this because all you get is the base level board. All other boards cost money, just like the first version of this game. Unless you're prepared to ultimately fork out around $50 which is the cost of a physical board game, this is not worth ANY money. It should be free to download, and it shouldn't cost as much as it does for new boards.",positive,0.5172404646873474
Ryan L,12/19/2020,"In spite of other reviews that mention the cost of the game being pricey for one board, it's a good game. I think it's actually kind of reasonable considering the life physical board game gives you one board for -$20+. It's a fair price in my eyes. My fiancee and I enjoy passing the game to eachother and competing against the bots. She loved the life board game and got me into it, and this is even better!",positive,0.8550029397010803
Caitlin Reisinger,12/14/2020,"I was just playing the fantasy world version in multiplsyer online, and someone named ""BigPP"" got the ""app developer"" job from the original world IN fantasy land, it never had the right graphics when they spin, and now I can't open Google play. I've turned my phone off and on again 3 times and attempted access through settings, chrome, and other games. Google play won't load. I assume it's to prevent me from reporting this but then I left my phone alone for 5 minutes and was able to report this",negative,0.7390685081481934
Lady Burst,7/13/2021,"First of all it lost all my progress,has no button to contact support . i had to buy the game twice! And ive lost so many unlockables and 30 or more so dollars! Update! I contacted support they told me there is no way or restoring it nor giving me my money back. So if i wish to get back to where i was ill need to invest 20 hours or game time and give them more money for something i paid for. Super greedy!",negative,0.927284836769104
Jason Hicks,3/22/2021,"This game seems to delete all of your save data between updates. Combined with the fact that this app doesn't use the Google Play Games achievement system, any progress is meaningless. This is a game breaking bug and inexcusable for a game with expensive DLC.",negative,0.9253442883491516
Matthew Scatchard,8/23/2020,"Love it, but 2 things 1: sometimes the game freezes so i have to quit the app and reload it 2: sometimes it displays the wrong amount of money I have Fix these and then I'll give 5 stars!! Can't wait for more themes to play through",positive,0.4426378905773163
Drake Featherwing,7/18/2020,"Good, but the maps feel way too short for the content the game has, the only other board available at launch is locked behind a $5 USD paywall... Will consider buying again when development progresses a bit more, but for now, had to refund and uninstall as it didn't hold my attention as expected.",negative,0.8851519227027893
Janet Chil,7/17/2020,"I love this game so far. But what I don't like that you can't save your account. I have it installed on my android and my Chromebook, I use the exact same Google Account for both games but when I started playing on my Android, everything I had saved on my Chromebook was not on my Android phone. I'm disappointed about that. Please make it so we can link accounts. Thank you!",negative,0.5340148210525513
Explorer SJ,4/25/2023,So far so good. But can be improved. Like if we could rotate Avatar while on map to see who is sitting at back seat. Audio chat during a game feature. More options to choose opponent and take their money like suit file etc.,positive,0.7332600951194763
James van Rijn,2/3/2023,"Absolute rip-off. You pay for the game only to find out that it gives you access to just the first map and nothing else. All other maps require purchasing. The game doesn't last long enough either. Absolute waste of money. If I could give it zero stars, I would.",negative,0.9157838225364685
PAL7OS G,6/23/2021,"It looks awesome, but the artificial lukk is quite suspicious. I haven't won 1st place against the computer players once. I'd rather play the actual board game nd have a real natural chance 2 win 1st place. Online is a little better, but it's still artificial lukk. Not a fan of that",negative,0.8219797015190125
David McGrath,8/25/2020,"Since the maps are smaller and we pay for add on maps, can you make it so we can play on multiple maps for a longer game? I guess I'd just like a bigger board or even add an option for a 1-6 spinner so we land on more of the board. Otherwise fun game guys keep adding to it.. I see your response, thanks",neutral,0.5146626830101013
Yolianne Rivera,7/26/2020,"They should improve the algorithm they use for this game. In the online game option the algorithm favors one of the players at all times and from the beginning, taking away any possibility of taking advantage of the other players. At least do not make it so obvious who is going to win, so the player keep motivated to try. I'm been trying this games a couple of days: only 1 win. Waste of money and time.",negative,0.6851980090141296
Erin Mullin,8/19/2023,"Love the game but I can't buy $,and we have no faces,lol loved playing this Bord game as a child an still do ..thank you. Erin M",positive,0.9128090143203735
Al Henderson,2/10/2021,The thing is it's the same old same old. Even if you pay to buy a different quote on quote game it's still the same questions is still the same game so why do I want to spend $5 to be in Fairland or whatever they need to come up with a new and more exciting reason to pay for those new games. Maybe it's just me but new outfits a new vehicle to drive don't really excite me,negative,0.7784069180488586
Gareth,12/31/2021,"One Star because despite being a fun experience the game unbelievablly doesn't save to the cloud. So if I unlock items on my phone they're not unlocked on my other devices. Why is it not linkable to Google or Facebook ? So if phone needs factory reset or is replaced, all your progress is GONE Simply not good enough in this day and age.",negative,0.857584536075592
Samantha Musolino,8/2/2021,Extremely limited content for a paid game. Very little variation. And extra boards cost more then the game itself. You can make any excuse you'd like for the poor gameplay of this paid game but there are so many FREE game apps that provide an infinite amount of fun and options. And youre right the extra purchases don't affect the gameplay because there is none,negative,0.7902544736862183
Emily Koykka,1/2/2021,"Why does it cost more for additional worlds than for the app itself? When I purchased, I was expecting to get all of the content. Edit: I did not realise that the purchase-able worlds are only cosmetics for the base world. In that case, I wish this game had more worlds since the base board is too short and gets boring quickly.",negative,0.6604442596435547
Emmie Bell,8/30/2020,"Game overall would be fun, if the lazy developers could fix the probability ratio; especially in single player mode, you'll never win against the bots. The game get monotonous, because the developers cant develop a game algoritm to save their lives. Spin the same # multiple times, get same category of tile, pick life path and never get to experience it. Very lazy game making. Dont waste your $, even if they paid you to play it. I usually dont leave reviews, but the simpleton level is🤦🤦🤦",negative,0.9014350175857544
David Moore,7/19/2020,"Great so far! 2 things I would love to see is a friends list and the addition of asynchronous multiplayer. Would like to play with a friend even if we're both not immediately available. Only concern: there doesnt seem to be any kind of account sync, if I buy an IAP, what's my guarantee I dont have to buy it again when I get a new device?",positive,0.9609820246696472
Austin Ward,5/6/2023,"Although I like the game of life, it's missing the core value that the original game of life on the play store had that came out forever ago and does not feel the same. Also that game seems to last alot less than the original. Only played one game of online multiplayer and one game of single player and I already regret buying this game. Can I get a refund?",negative,0.8351821303367615
Heidi Zungrone,2/26/2021,It's fun for a round or two but I feel like a lot is missing from the original board game. I never land on having kids and I've had games without the chance to buy a house. I wish the game were longer with more options. It gets old fast.,negative,0.755243718624115
Meghan and Tyler Meszaros,11/2/2022,Good morning. I have recently purchased Game of Life vacations and cannot install it on my devices because it was removed from the play store. I would appreciate a refund. I have already tried a refund for google play refund and they have denied me. I have since purchased this version but the right thing to do would be to either refund me or you could give me a free copy of Game of Life 1 on the play store. Thx,negative,0.49989786744117737
Love My Furbabies,12/26/2022,"Players need to be on a timer! People quit or decide to go make dinner and we sit there waiting and waiting. I've had to quit so many games because of this. If a player doesn't spin withing 30 seconds to 1 minute, it needs to move on to the next person. So annoying and waste of time.",negative,0.8537126779556274
Jessica Hanson-Nelson (Jess),12/17/2022,"There are too many bugs. At first, it was a great game. Now, it won't even let me play. The game also started out horizontal, now it's vertical and hard to see. Uninstalling. Wasted 3.99 🙄",negative,0.9349565505981445
Allison Higgs,7/20/2020,"Very cute game! Love that you can adopt pets!! I also enjoyed the different options you can choose when landing on certain spaces. The Game of Life is my favorite board game, so nice to see a new version come out!",positive,0.9871073365211487
T R,9/6/2023,"Maps and skins cost to much, only complaint.",negative,0.8793760538101196
Juan Morales,3/6/2021,It's a really fun game to play especially on multiplayer with friends. My only issue was playing online with other people who just went afk during a game because they did not want to pay taxes. I think there should be a limit on the amount of time it takes to click on the number to pay taxes.,positive,0.7170385122299194
Kayleigh Hodges,9/14/2020,Its good fun but i am always last place its like the algorithm doesnt work properly as the same position of players is always first but otherwise good fun. Shane there isnt more you can do without having to keep paying since i already paid for the game that is rather dissapointing that everything else must be paid for after.,negative,0.8172497749328613
Matthew Honea,9/28/2023,So much fun! Kids and adults can play together and have a great time. 👍,positive,0.98785400390625
Dhairya Vora,9/19/2022,Kindly give some free content to play. All other maps are locked with real cash. Atleast give 3-4 maps as free so we can enjoy playing the game a little longer. Just downloaded yesterday and now I m bored. Just gonna say don't be much greedy and allow users to atleast have something for free or with in-game coins or something.,neutral,0.48003214597702026
Ron Emerson Khai,5/11/2021,"Game is fun. But came across a cheater when playing online multiplayer. They kept going to a screen that said ""app developer"" in the corner and they somehow were taking duplicate turns in a row when their turn was over it would go back to them or skip other players.",negative,0.7528790235519409
M P,3/19/2022,"The additional boards lunar, haunted hills, etc are bugged. If you select get married, it doesn't acknowledge it and you stay single. The game is different from the original and gives no points for spouse/kids and has few buy house squares. It's not worth buying it and bugged.",negative,0.884375810623169
Joel Prange,7/27/2020,"I love that there is more strategy now. The first version was mindless: go to college, family route, get lucky. Now you actually have to make choices on what to persue. But (and i think im in the minority here so im fine with it) i wish games were longer, like the first version.",positive,0.6852612495422363
Andrew Koeppel,1/20/2021,The game is ruined if one person decides not to take their turn. There's no way to communicate with other players. It's a game of pure luck no skill involved. There are no new levels it's always the same one unless you want to pay extra.,negative,0.885202944278717
zuka kog,7/25/2021,"Don't bother with the expansions, as they're just board skins but don't add any new mechanics or even flavor cards! For example, on the fantasy board, I still had the option to go to regular college and be an app developer. Why not let me go to a guild and be a wizard or something. Why have a bowling match instead of archery? Too bad we can't refund IAP's.",negative,0.7762534022331238
Lauryn Harper,7/31/2020,"This was a good game until today. When I tried to open the app, the only thing I see is a brown screen. I have waited for about 15 minutes to see if it's just slow, I have also made more room in my storage to make sure if it needed to update it could. It obviously does not. I have paid money for this game and would like it to work.",negative,0.618118166923523
Caleb Perera,8/20/2021,"Multiplayer is better in the original GOL. In this one you can only invite friends and play with AI. In the original, you can invite a friend then search for other random people.",positive,0.6742284297943115
Trent Rabe,7/24/2020,I would rate this higher. But with the lack of clock or timeout for players who take too long. Is unacceptable. When players take over 5 minutes to take their turn. It really makes you not want to come back.,negative,0.8590413331985474
Kayla Rudder,3/28/2022,"I love this game, my old issue I've been having is trying to play with friends we keep getting and invalid code error. I've tried with 5 different people as well as updating the game, wifi and nothing is working so pretty sad.",negative,0.6872467994689941
Bobbi Sue Shaffer,9/1/2020,"Fine if ur okay only playing a second. What I mean is there are 4 players, u are 1 of 4. So for 3 rounds u r just sitting and waiting to go. U don't even move ur player the steps to the next spot on the board bc 90% of the game is all the ""computer"". When it is ur turn u press one button to ""roll the dice/draw your card"" then the computer give u an option of 2 outcomes. I.e. get married or stay single, get further education and pay raise or get a new job. You don't get to play/participate more",neutral,0.7230361104011536
Really Bad Channel,9/29/2021,"I contacted both google play and this games email to attempt to get my refund and both of them have refused, i sent the request literally 14 minutes after purchasing and getting into the game only to see it was VERY laggy and unplayable because of it. i got out and sent the request only to be denied multiple times.",negative,0.8885433673858643
Saskia Black,5/24/2023,Purchased but couldnt install. The suggestions were to quit and open googleplay again which I did but it didnt work. The next suggestion was to restart my phone but that didnt help either. As a result though theres no option of a refund anymore. So I paid for a game that I cant install. How can I get a refund?,negative,0.8888811469078064
B V,12/9/2020,"It would be 5 stars if there wasn't anymore in game purchases. You already have to pay for the app itself... Give those who buy the app everything else free. If the game was free, then in-game purchases would make more sense. It's just dumb.",negative,0.5457015037536621
Joe,1/13/2023,Can be kind of slow. Monopoly allows you to change the rules this one does not. Kind of a high price for shallow build. Also very woke which is a significant detractor from the game.,negative,0.834438681602478
DoughBender,5/27/2021,"It was good for like 2 games. Then it becomes a boring waste of time. You roll the dice, choose between dull choices, then wait 5 minutes to do it all again. For a game that involves winning, winning a game feels more like a failure. ""Yay I got more points than these sad players."" And it you might not even be playing with real players. You play with bots(it s easy to know because the name is (adjective)(random name)(numbers). Waste of money. 1/10 A refund would be nice.",negative,0.8723307251930237
John,8/17/2020,Fun game! Just wish it was longer. Game of Life board games are known to take around 30 mins. I know a mobile game should be quick but a couple more spaces would have been nice to feel like a full game. Goes too quickly for me.,positive,0.6516432166099548
Brandon Tobin,5/16/2021,Paid dlc are you serious? 60 dollars? A couple board themes don't pass when asking that much. 10 dollars per dlc pack for a few cosmetic items on a digital board game. They're diluted. 2-5 dollars a pack =12-30 dollars for all dlc. More reasonable. Games trash for being cash grab like that.,negative,0.8273830413818359
Jim Dudley,3/25/2021,Love the game. Had an account problem which re-installing didn't fix. Contacted Marmalade support. They responded quickly and fixed the issue. Great service for a great product!,positive,0.9184735417366028
Angela Lang,10/6/2021,I think this game is double fudge store because me and my granddaughter every single Disney playlist day in the car because it's really fun to play and I think it makes us spend more time together so this is why it doesn't fire strong on and also I get to play all the weather book and so my family so he's gone so like it's really good,positive,0.9601223468780518
Emma turbo,11/20/2020,I wish there was a longer game option like a lot longer. Like for 4 bucks it seems like way overpriced like it almost seems like a trial version like the short version you don't have to pay for. I'm okay that there is in game purchases put like this game was way too short.,negative,0.8555051684379578
P. Neato,8/19/2022,"I love this game, but it's telling me to update before I can join my daughter's lobby game, I type in the code and it says I must update to the latest version of this game, but there's NO update button anywhere in the app or play store... So we are completely stumped & now we can't play together😩",negative,0.7914767265319824
Carrie Culbertson,4/4/2022,"We love this game! Its colorful, fast paced, competitive and not a long game. We had to kill 20 minutes waiting to get into a restaurant, and it flew by while playing Life!",positive,0.9834707379341125
Zoe,2/24/2022,"This cannot possibly be considered a game. There is nothing here. Playing one game, you see every card and every option. I thought this would be a nice relaxing way to play a board game before bed with my partner. I can't believe we wasted money on this.",negative,0.8411934971809387
Dani,7/4/2021,"My family and I loved this game prior to the 6/21 update, and as far as I know at this point my Samsung Note 9 is the only Samsung in the house having issues, but it will no longer open the game. Have tried reinstalling, all the google suggestion and more to no avail. Any suggestions from the app maker because OTHERWISE im changing my 5 STARS TO A 1 STAR RATING.",neutral,0.384927362203598
DeAnne Mae,1/1/2021,The cost is for one board. You have to pay for different boards. And its kinda buggy. It lags a little. Just not what i expected from a $5 game,negative,0.9152147769927979
joy daron,8/11/2020,"Cute, simple and perky... Not too expensive, but tempting to buy some things. Not sure yet what can be earned and what must be purchased. Time will tell.",positive,0.6862611174583435
Lady Noodlegoo,8/5/2020,"Sucked, why is there no time limit on waiting for other players. Just silly that none gets to play cause you have to continue to wait. I wanted to see how long it would take after 15mins I quit. Really would like a refund on my purchase.",negative,0.9428848624229431
Ryu Chan,9/25/2021,"I recommend not to buy anything inside this game because every items you buy in this game will not be transferred into new device you switched, account is not binded to anything (Google play service,Facebook,Line) and this game don't save all your progress if you restart phone or anything",negative,0.6915894746780396
Fallen Destroyed,4/15/2022,There should be a way I can link with my nintendo account. Or make it so you can sign in multple accounts on nintendo switch. I bought this game on mobile so my wife and I can play together while being able to earn my own unlocks just to find that I have no access to the bundles I purchased on another platform,neutral,0.7087531089782715
Sage Stringos,1/2/2023,It would be five stars but I'm disappointed that you don't receive points for having children and animals and how many action cards you get. The first game is better because of that. You should add those features.,negative,0.6875479221343994
Ruben Van Der Linde,8/14/2022,"This game is pure trash. The gameplay is really bad, it's boring, it's short and repetetive. You PAY for the game. You PAY for 1 short and boring level, that is all you get. Then they want you to PAY even more for the rest of this bad game. The devs told me ""oh but you can buy skins"", so what? What will skins do? Skins won't change the gameplay. The devs that made this horrible game is like EA, you pay for a bad game and then they want you to pay even more for the rest of it.",negative,0.9458016753196716
C Singleton,10/14/2020,AI wins more than human players & it's not concise. Game tells you to pay loans before the end of the game but there's no selectable option to do so. Starting to hate I paid for this.,negative,0.8816285133361816
Kelli Carruthers,2/6/2022,"Great little game! Fun for all ages. As good as the board game, with the exception of having globally friends! Ty for this little game in such a negative time in our lives.",positive,0.9776989221572876
Dodo Mt,12/27/2020,Works pretty well. I've played a few matches of pass and play with my little brother and we had a blast. It's not the best game in the play store but it's a solid board game with a great execution.,positive,0.9772207736968994
Stephen V,12/23/2020,Fun game but is is too short of a game Also if another player goes afk there is no timer or eject player option so you are stuck waiting or have to leave the game. I also wish there was a chat option.,negative,0.7884997129440308
Mike MC,11/30/2021,"WHY IS THERE NO TIMER FOR ONLINE? Seriously. Can't finish an online multiayer game when the opponents just sit idle doing nothing for 30 minutes. Useless, YOU SHOULD KNOW BETTER THAN TO ALLOW PEOPLE NO TIME LIMITS",negative,0.9433990120887756
Louis Poh (IntricationZ),8/18/2020,"There's no saved progress in terms of collectibles when you continue to play the game on another device. I'm not sure if I bought anything on the in-game store, it would allow me to restore purchases on another device because I don't see any option for that. Maybe a developer can clarify here for me?",negative,0.5118169784545898
Firman Hidayat,3/29/2023,"i played online several times, now i cant play it anymore bcz it said no connection! an internet connection is required to play online. My internet work well :( edit : Thanks alot it work well again after i reinstalled it",negative,0.751329779624939
Zachary Rongo,1/9/2021,"The animations are great, but the game is a bit buggy. On a rare occasion, the game will just get stuck.",negative,0.7514774203300476
Traci Kintner,3/5/2023,"BORING! I can't believe I paid $1.99 after using a $2 credit. I was questioning my purchase after 10 min. After 30 min., I was done",negative,0.9523801207542419
